Company,52-Week Low,Recent Price,52-Week High,Beta,Daily Volume (3-month avg),Daily Volume (10-day avg),52-Week Change,52-Week Change relative to S&P500,Market Capitalization,Shares Outstanding,Float,Annual Dividend,Dividend Yield,Last Split,Book Value,Earnings (ttm),Earnings (mrq),Sales (per share),Cash,Price/Book,Price/Earnings,Price/Sales,Sales (ttm),EBITDA,Income,Profit Margin,Operating Margin,Fiscal Year Ends,Most recent quarter,Return Assets,Return Equity,Current Ratio,Debt/Equity,Total Cash,Shares Short,Percent of Float,Shares Short (Prior Month),Short Ratio,Daily Volume,Start Price,End Price,Company Return,Market Return,DCV,Delta Return
mtwv,1.4,2.17,15.313,none,189.0K,164.0K,-75.40%,-71.60%,102.8M,47.4M,38.7M,none,none,none,2.35,-1.71,-0.28,1.07,0.47,0.92,none,2.03,47.8M,-66.8M,-75.8M,none,none,31-Dec,none,none,none,none,none,none,none,none,none,none,none,2.16,3.12,44.44,1.61,93096,42.84
mtx,28.938,44.7,45.89,0.73,70.1K,46.0K,33.90%,54.60%,875.0M,19.6M,9.40M,0.1,0.22%,none,25.24,2.11,0.68,33.79,0.52,1.77,21.16,1.32,680.1M,132.9M,42.5M,6.50%,10.20%,31-Dec,none,5.46%,8.80%,1.43,0.34,10.2M,271.0K,2.90%,165.0K,4.37,62.0K,45.1,46.64,3.41,1.61,3170530,1.81
mtxc,6.031,10.6,11.75,1.01,"6,636","2,000",63.10%,88.20%,68.7M,6.49M,2.00M,none,none,none,10.69,0.89,0.1,16.4,3.59,0.99,11.86,0.65,107.9M,none,5.87M,5.40%,31.60%,31-Dec,none,0.38%,9.02%,none,none,22.4M,12.0K,0.60%,12.0K,1.5,"8,000",10.6004,10.5,-0.95,1.61,23320.88,-2.56
mty,0.35,0.4,0.875,0.92,"2,591","2,000",-54.30%,-47.20%,3.05M,7.61M,6.90M,none,none,none,3.74,-0.06,-0.03,10.53,0.16,0.11,none,0.04,81.3M,2.25M,-445.0K,-0.50%,-0.80%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,0.4,0.44,10,1.61,840,8.39
mtz,3.98,5.45,31.5,2.26,298.7K,178.0K,-79.70%,-76.60%,260.8M,47.9M,25.8M,none,none,none,8.85,-1.41,-1.57,27.76,0.46,0.62,none,0.2,1.35B,18.7M,-66.9M,-4.90%,-3.20%,31-Dec,none,-7.08%,-13.85%,1.81,0.65,22.0M,1.12M,4.30%,963.0K,5.47,205.0K,5.14,6.71,30.54,1.61,782308,28.94
mu,16.39,27.16,49.61,1.87,7.78M,7.55M,-12.20%,1.30%,16.3B,599.3M,407.5M,none,none,none,11.92,-0.89,-0.96,6.55,2.81,2.28,none,4.14,3.94B,137.9M,-521.2M,-13.00%,-24.80%,30-Aug,none,none,none,none,none,none,none,none,none,none,none,28.56,31,8.54,1.61,269509296,6.93
muel,23.625,28.99,35,0.05,591,"1,000",18.30%,36.60%,34.2M,1.18M,800.0K,2.4,8.28%,none,31.86,0.63,0.21,77.77,0.97,0.91,46.31,0.37,90.9M,2.80M,731.0K,0.80%,-0.10%,31-Dec,none,1.19%,1.87%,1.62,0,1.14M,0,none,0,none,"1,000",28.98,29,0.07,1.61,2898,-1.54
mur,53.375,71.91,87.85,0.53,350.3K,288.0K,26.40%,45.90%,3.26B,45.3M,28.1M,1.5,2.09%,none,32.98,8.59,0.91,125.97,3.56,2.18,8.37,0.57,5.73B,859.7M,390.5M,6.80%,10.60%,31-Dec,none,12.46%,29.00%,1.15,0.35,161.3M,2.27M,8.10%,2.45M,6.08,374.0K,74.61,84.04,12.64,1.61,51861411,11.03
muse,5.3,15.88,88.75,3.82,3.73M,4.04M,-66.30%,-61.10%,1.17B,73.5M,44.8M,none,none,none,2.72,0.27,0.01,2.71,2.1,5.83,59.03,5.87,212.5M,35.2M,21.3M,10.00%,11.30%,30-Sep,none,8.69%,11.78%,2.74,0,154.7M,6.67M,14.90%,5.45M,1.63,4.09M,14.85,15,1.01,1.61,24661395,-0.6
mvac,1.02,1.02,3,0.24,45,0,-37.20%,-27.50%,4.62M,4.53M,1.10M,none,none,none,1.36,0.31,0.07,3.2,0.48,0.75,3.3,0.32,14.8M,1.90M,1.43M,9.70%,9.30%,31-Dec,none,20.18%,26.01%,5.56,0,2.19M,0,none,"1,000",none,"2,000",,,0,1.61,0,-1.61
mvbi,25.813,36.75,41.95,0.24,11.6K,"7,000",36.30%,57.40%,343.9M,9.36M,5.70M,0.52,1.42%,none,16.43,2.7,0.72,15.57,4.55,2.24,13.6,2.36,148.2M,none,25.7M,17.30%,none,31-Dec,none,1.31%,17.67%,none,none,none,none,none,none,none,none,37.16,39.2,5.49,1.61,85468,3.88
mvco,1.79,2,3.375,0.56,"2,045","4,000",-25.60%,-14.10%,7.12M,3.56M,1.40M,none,none,none,3.58,-0.56,0.09,47.2,0.72,0.56,none,0.04,168.6M,-787.0K,-1.99M,-1.20%,-2.10%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,2,1.95,-2.5,1.61,6000,-4.11
mvis,9,14.04,29,1.55,75.8K,47.0K,-22.70%,-10.70%,182.4M,13.0M,10.7M,none,none,none,2.45,-2.84,-0.68,0.79,2.82,5.73,none,17.88,9.38M,-41.1M,-33.9M,none,none,31-Dec,none,-64.37%,-77.88%,5.49,0.02,33.9M,1.14M,10.70%,1.12M,16.54,69.0K,14.02,14.24,1.57,1.61,377138,-0.04
mvk,8.47,10.49,27.2,1.91,271.0K,324.0K,-20.80%,-8.60%,344.1M,32.8M,32.1M,none,none,none,6.98,1.48,0.34,16.93,0.03,1.5,7.1,0.62,581.9M,96.8M,50.8M,8.70%,14.00%,31-Dec,none,13.17%,23.31%,2.65,0.32,917.0K,1.15M,3.60%,1.18M,5.49,209.0K,10.7,12.95,21.03,1.61,1673480,19.42
mvl,1.313,3.61,4.25,1.45,87.8K,172.0K,151.00%,189.80%,125.5M,34.8M,14.6M,none,none,none,0.37,-2.95,-0.54,5.74,0.45,9.81,none,0.63,195.6M,-1.82M,-100.2M,-42.90%,-24.60%,31-Dec,none,-15.53%,-296.23%,1.29,0.92,14.8M,3.06M,21.00%,3.09M,45.69,67.0K,3.81,3.8,-0.26,1.61,914019,-1.87
mvlay,3.15,3.17,6.375,0.64,0,0,-50.30%,-42.60%,30.0M,9.45M,1.51M,none,none,none,3.71,0,-0.52,none,0.01,0.85,none,none,0,none,0,none,none,31-Dec,none,0.00%,0.00%,0.1,0.01,54.0K,"1,000",0.10%,"1,000",none,0,,,0,1.61,0,-1.61
mvsn,22.7,34.69,77.375,2.77,1.19M,829.0K,-27.40%,-16.10%,1.76B,50.7M,31.4M,none,none,none,5.98,0.41,0.12,1.87,1.97,5.8,85.03,18.57,96.6M,50.9M,21.1M,21.80%,31.50%,31-Dec,none,6.88%,7.42%,7.17,0,99.9M,2.26M,7.20%,2.62M,1.35,1.67M,35.65,35.22,-1.21,1.61,27796305,-2.82
mw,17,19.17,33.07,1.63,251.0K,444.0K,-19.10%,-6.60%,785.1M,41.0M,31.9M,none,none,none,12.04,1.55,0.1,31.96,0.23,1.59,12.38,0.6,1.33B,109.5M,65.2M,4.90%,8.20%,3-Feb,none,none,none,none,none,none,none,none,none,none,none,18.52,20.65,11.5,1.61,4265156,9.89
mwav,3.6,4.1,14.938,0.16,19.5K,16.0K,-61.00%,-54.90%,18.4M,4.48M,2.60M,none,none,none,3.88,1.12,0.1,14.93,0.26,1.06,3.67,0.28,68.7M,9.54M,5.15M,7.50%,11.80%,31-Dec,none,16.95%,32.80%,1.87,0.37,1.15M,"2,000",0.10%,"1,000",0.09,22.0K,4.05,4.99,23.21,1.61,89910,21.6
mwb,0.05,0.07,1.063,none,10.7K,17.0K,-93.00%,-91.90%,778.0K,11.1M,3.70M,none,none,none,-0.14,-0.29,-0.04,0.42,0,none,none,0.17,4.66M,-2.86M,-3.19M,-68.50%,-69.30%,31-Dec,none,-74.97%,none,0.51,none,36.0K,0,none,0,none,"9,000",0.06,0.08,33.33,1.61,114,31.72
mwd,35.75,55.5,90.49,2.2,4.90M,4.03M,-11.00%,2.70%,60.9B,1.10B,943.2M,0.92,1.66%,none,17.76,3.47,0.65,41.06,64.39,3.13,16.01,1.35,46.3B,6.21B,3.91B,8.50%,13.40%,30-Nov,none,0.86%,20.55%,none,4.3,71.2B,16.8M,1.80%,15.3M,3.52,4.77M,52.33,55.94,6.9,1.61,355734107,5.29
mwgp,8,12.128,12.45,0.34,"6,636","3,000",27.70%,47.40%,98.0M,8.08M,5.50M,0.15,1.24%,none,12.4,0.67,0.3,27.11,3.18,0.98,18.13,0.45,225.2M,20.8M,5.50M,2.40%,3.10%,30-Jun,none,3.47%,5.47%,2.49,0.22,25.9M,0,none,"1,000",none,"7,000",12.04,11.56,-3.99,1.61,12040,-5.6
mwh,5.5,9.2,11.85,0.59,"7,773",27.0K,16.80%,34.80%,76.7M,8.33M,7.80M,none,none,none,7.97,1.52,1.57,7.72,1.52,1.15,6.05,1.19,65.4M,10.8M,13.1M,20.00%,10.20%,31-Dec,none,8.02%,23.43%,6.17,0,12.6M,"5,000",0.10%,"5,000",1.25,"4,000",9,9.4,4.44,1.61,9000,2.84
mwl,3,3.95,7.453,1.04,109.3K,155.0K,-17.90%,-5.30%,188.2M,47.7M,26.8M,none,none,none,6.05,-0.43,-0.04,40.45,0,0.65,none,0.1,1.92B,413.1M,-20.6M,-1.10%,2.10%,31-Dec,none,-1.23%,-5.88%,2.46,3.06,85.0K,180.0K,0.70%,164.0K,1.37,131.0K,3.91,4.1,4.86,1.61,1476807,3.25
mwp,5.2,5.8,13.25,0.59,11.4K,"8,000",-48.40%,-40.50%,49.1M,8.47M,1.50M,none,none,none,7.61,0.53,-0.02,26.26,0.28,0.76,11.05,0.22,231.3M,19.0M,4.45M,1.90%,4.80%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,5.9,6.4,8.47,1.61,1770,6.87
mwrk,6,8.19,11.9,0.88,"6,682",16.0K,-9.00%,5.00%,28.3M,3.45M,2.80M,none,none,none,0.99,0.52,-0.05,224.65,0.57,8.28,15.66,0.04,388.3M,34.6M,2.34M,0.90%,5.60%,30-Sep,none,none,none,none,none,none,none,none,none,none,none,7.4,9.3,25.68,1.61,37000,24.07
mwy,6.55,14.94,18.5,1.22,346.0K,327.0K,82.50%,110.60%,569.9M,38.1M,26.5M,none,none,none,2.79,-1.78,-0.2,3.95,1.42,5.36,none,3.78,149.3M,-59.2M,-67.1M,-42.90%,-45.80%,30-Jun,none,-39.09%,-52.61%,4.28,0,54.0M,7.31M,27.60%,6.76M,19.92,367.0K,14.39,15.01,4.31,1.61,2820440,2.7
mx,7.68,9.7,11.3,0.72,"3,909","5,000",4.90%,21.00%,1.32B,136.2M,98.1M,none,none,none,9.49,0.95,0.19,26.79,2.02,1.02,10.21,0.36,3.64B,223.1M,129.0M,3.60%,6.00%,31-Dec,none,3.75%,10.10%,0.99,0,275.1M,22.0K,0.00%,29.0K,11,"2,000",9.85,10.45,6.09,1.61,35460,4.48
mxb,0.3,0.45,8.75,none,"1,045",0,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0.35,0.8,128.57,1.61,70,126.96
mxbif,7.125,9,11,0.58,"7,409",10.0K,16.10%,34.00%,108.8M,12.1M,7.10M,none,none,none,12.58,1.47,0.37,8.17,3.85,0.71,6.12,1.1,115.8M,28.7M,19.9M,21.00%,21.90%,31-Dec,none,12.62%,14.04%,none,0.14,48.9M,11.0K,0.20%,0,1.38,"8,000",9.05,11.5,27.07,1.61,39820,25.46
mxc,3,4.86,9.75,0.8,"2,364","3,000",-25.20%,-13.70%,20.2M,4.15M,1.80M,none,none,none,3.87,0.29,-0.06,5.2,1.73,1.26,16.59,0.93,22.4M,2.19M,1.30M,5.80%,6.50%,31-Dec,none,6.09%,8.80%,6.96,0.11,7.17M,0,none,0,none,"2,000",4.8,4.05,-15.63,1.61,3360,-17.23
mxicy,4.25,6.35,14.099,1.13,48.5K,17.0K,-49.60%,-41.80%,2.05B,322.5M,290.2M,none,none,none,4.26,0.94,0.04,2.87,1.15,1.49,6.78,2.21,949.7M,611.6M,306.1M,32.20%,42.50%,31-Dec,none,15.53%,24.61%,3.14,0.41,365.8M,454.0K,0.20%,481.0K,15.65,29.0K,6.7,7.7,14.93,1.61,152760,13.32
mxim,32.2,54.81,70.125,2.03,5.88M,5.51M,5.20%,21.40%,17.7B,323.0M,319.1M,none,none,none,6.01,0.84,0.17,3.87,3.33,9.13,65.48,14.17,1.39B,438.6M,277.2M,19.90%,25.50%,30-Jun,none,none,none,none,none,none,none,none,none,none,none,53.27,52.51,-1.43,1.61,230946758,-3.04
mxm,11.6,19,27.48,0.51,"8,909","4,000",26.70%,46.20%,124.0M,6.53M,3.20M,none,none,none,9.74,10.36,4.09,299.41,51.64,1.95,1.83,0.06,2.14B,313.4M,81.9M,4.90%,9.40%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,18.9,17.4,-7.94,1.61,11340,-9.55
mxo,3.3,5.9,8.5,1.95,1.23M,1.09M,-5.60%,9.00%,1.41B,239.8M,197.8M,none,none,none,4.47,-1.99,-0.69,19.32,2.27,1.32,none,0.3,3.44B,-352.2M,-479.2M,-13.90%,-14.00%,30-Dec,none,none,none,none,none,none,none,none,none,none,none,5.88,6.35,7.99,1.61,4636380,6.38
mxr,0.41,0.72,1.813,2.81,168.5K,127.0K,-53.90%,-46.80%,39.4M,54.7M,47.0M,none,none,none,0.02,-0.19,-0.06,0,0,39.32,none,563.9,62.0K,-8.02M,-9.31M,none,none,31-Dec,none,-196.35%,-280.36%,0.08,0.34,73.0K,0,none,0,none,167.0K,0.67,0.7,4.48,1.61,56816,2.87
mxre,10.25,16.85,17.6,none,278.7K,78.0K,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,16.8,15.66,-6.79,1.61,319200,-8.39
mxt,13.5,20.75,39.1,2.02,1.84M,1.16M,-14.20%,-1.00%,1.32B,63.8M,29.3M,0.04,0.19%,none,10.89,2.42,0.7,6.89,1.49,1.91,8.59,3.01,677.5M,354.2M,204.1M,35.10%,13.00%,31-Dec,none,6.35%,35.28%,none,0.42,95.4M,16.1M,55.00%,9.37M,5.96,2.71M,19.44,25.71,32.25,1.61,22546512,30.64
mxwl,5.81,10.46,22.563,0.71,66.8K,34.0K,-24.30%,-12.60%,106.3M,10.2M,7.70M,none,none,none,8.15,0.8,-0.68,8.78,2.75,1.28,13.16,1.19,89.9M,-14.4M,9.65M,10.40%,-21.40%,31-Dec,none,8.15%,12.44%,4.3,0.03,28.0M,250.0K,3.20%,205.0K,3.91,64.0K,10.27,9.8,-4.58,1.61,157131,-6.19
mye,10.7,12.4,16,0.48,14.4K,14.0K,1.20%,16.80%,295.7M,23.8M,19.3M,0.24,1.94%,none,9.2,0.8,0.07,28.47,0.25,1.35,15.6,0.44,630.7M,93.9M,17.3M,2.70%,8.10%,31-Dec,none,2.90%,8.17%,2.02,1.27,5.99M,69.0K,0.40%,57.0K,4.93,14.0K,12.2,13.65,11.89,1.61,107360,10.28
myg,22.25,28.93,37.4,1.42,258.4K,220.0K,-0.90%,14.40%,2.22B,76.8M,53.7M,0.72,2.49%,none,3,0.83,-0.32,56.09,0.24,9.63,34.73,0.52,4.36B,402.7M,67.2M,1.80%,5.30%,31-Dec,none,2.75%,38.77%,1,5.91,18.1M,1.89M,3.50%,1.12M,7.27,260.0K,29.08,31.03,6.71,1.61,12263036,5.1
mygn,24.75,56.89,114.734,0.75,919.8K,678.0K,-29.00%,-18.00%,1.34B,23.5M,22.7M,none,none,none,5.92,-0.27,-0.05,2.05,4.1,9.62,none,27.74,47.5M,-8.99M,-6.29M,-13.20%,-27.10%,30-Jun,none,-4.04%,-4.79%,4.81,0,96.5M,1.75M,7.70%,1.20M,1.72,1.02M,55.35,52.64,-4.9,1.61,30398220,-6.51
myk,7.2,12.38,17.25,none,89.7K,37.0K,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,13.45,16,18.96,1.61,778755,17.35
myl,20.15,34.48,37.9,0.65,1.05M,650.0K,34.90%,55.70%,4.33B,125.6M,111.8M,0.16,0.46%,none,9.93,1.54,0.5,7.88,3.65,3.47,22.4,4.37,996.1M,315.8M,194.5M,19.50%,27.10%,31-Mar,none,13.18%,17.00%,3,0.02,457.8M,2.80M,2.50%,2.46M,1.93,1.45M,34.5,37.5,8.7,1.61,19278600,7.09
myr,0.95,1.4,4.5,0.96,40.0K,32.0K,-56.10%,-49.30%,27.3M,19.5M,16.3M,none,none,none,6.63,-0.91,-0.43,9.06,0.12,0.21,none,0.15,176.8M,-848.0K,-17.2M,-9.80%,-5.70%,3-Feb,none,none,none,none,none,none,none,none,none,none,none,1.25,1.6,28,1.61,42875,26.39
mys,9.4,12.05,15.7,0.92,12.5K,"9,000",-7.30%,7.00%,370.2M,30.7M,16.9M,none,none,none,12.89,1.09,0.21,6.56,none,0.94,11.07,1.84,189.8M,42.8M,31.0M,16.60%,22.50%,31-Dec,none,5.19%,8.49%,1.77,0.35,none,15.0K,0.10%,"5,000",1.25,12.0K,12.28,12.93,5.29,1.61,14736,3.68
myst,13.25,14.85,16.1,0.51,"5,000",12.0K,10.00%,27.00%,25.4M,1.71M,1.20M,0.32,2.15%,none,15.3,0.64,0.25,11.42,5.52,0.97,23.31,1.3,19.7M,none,1.10M,5.60%,47.30%,30-Jun,none,none,none,none,none,none,none,none,none,none,none,14.85,13.87,-6.6,1.61,0,-8.21
mz,10.82,13.97,22.94,0.89,127.0K,109.0K,-9.90%,4.00%,467.5M,33.5M,30.5M,0.04,0.29%,none,13.48,0.23,-0.55,40.25,1.89,1.04,60.48,0.35,1.35B,87.6M,7.96M,0.90%,2.20%,31-Dec,none,0.80%,1.70%,1.83,1.3,63.2M,696.0K,2.30%,382.0K,4.77,146.0K,13.85,15.8,14.08,1.61,1675850,12.47
n,11,16.1,20.6,1.3,921.6K,614.0K,9.20%,26.00%,2.93B,182.2M,163.9M,none,none,none,26.52,1.79,0.17,11.76,1.44,0.61,8.98,1.37,2.27B,819.0M,340.0M,18.00%,18.60%,31-Dec,none,4.25%,7.26%,2.21,0.16,263.0M,3.11M,1.90%,2.08M,3.64,854.0K,15.7,16.94,7.9,1.61,9482800,6.29
nab,59.55,82.95,92.4,0.84,50.3K,33.0K,4.70%,20.80%,25.4B,306.2M,223.6M,none,none,none,40.64,5.88,3.46,33.36,10.75,2.04,14.12,2.49,10.4B,none,1.82B,18.50%,none,30-Sep,none,1.09%,16.30%,none,none,none,none,none,none,none,none,80.51,81.5,1.23,1.61,466958,-0.38
nabi,2.5,9.05,9.72,-0.21,161.4K,191.0K,94.40%,124.40%,344.6M,38.1M,25.1M,none,none,none,4.79,2.38,2.25,6.04,3.44,1.89,3.81,1.5,245.7M,124.6M,106.1M,43.20%,46.70%,30-Dec,none,none,none,none,none,none,none,none,none,none,none,9.24,10.32,11.69,1.61,722568,10.08
nadx,17.99,22.3,24.3,0.2,"4,455","6,000",19.70%,38.20%,76.8M,3.44M,700.0K,none,none,none,13.81,1.67,0.36,22.98,2.18,1.61,13.35,0.97,82.3M,12.4M,5.98M,7.30%,11.60%,31-Dec,none,10.86%,13.01%,3.38,0,7.50M,0,none,"1,000",none,"4,000",22.003,24.18,9.89,1.61,11001.5,8.29
nafc,10.875,24.86,38.2,-0.01,103.5K,83.0K,91.20%,120.70%,292.0M,11.7M,7.90M,0.36,1.45%,none,16.98,1.67,0.5,350.1,1.95,1.46,14.93,0.07,4.16B,116.7M,19.8M,0.50%,0.80%,30-Dec,none,none,none,none,none,none,none,none,none,none,none,26.38,31.1,17.89,1.61,4344786,16.28
naii,1.08,1.9,3,1.08,"7,091","1,000",-25.90%,-14.40%,11.0M,5.79M,4.40M,none,none,none,2.58,-1,-0.11,7.23,0.14,0.73,none,0.26,41.8M,-463.0K,-5.75M,-13.80%,-7.00%,30-Jun,none,-18.75%,-30.82%,1.64,0.39,792.0K,10.0K,0.20%,"1,000",1.43,"7,000",1.8,2.25,25,1.61,3600,23.39
nano,11.25,22.85,36.66,2.5,86.1K,55.0K,74.90%,101.90%,269.2M,11.8M,4.90M,none,none,none,11.18,0.5,-0.04,4.72,4.8,2.04,45.88,4.84,56.5M,6.42M,6.01M,10.60%,9.10%,31-Dec,none,4.16%,4.68%,6.81,0.03,56.3M,607.0K,12.40%,484.0K,7.4,82.0K,21.9,19.4,-11.42,1.61,963600,-13.02
nanx,3.66,6.5,13,2.44,34.4K,29.0K,-36.20%,-26.40%,89.1M,13.7M,10.8M,none,none,none,1.28,-0.36,-0.1,0.29,0.65,5.08,none,22.48,3.99M,-4.93M,-4.96M,none,none,31-Dec,none,-21.62%,-24.95%,5.71,0.1,8.93M,115.0K,1.10%,140.0K,3.83,30.0K,6.47,5.89,-8.96,1.61,49819,-10.57
nap,15.625,29,35.75,0.42,43.1K,50.0K,61.70%,86.60%,1.49B,51.5M,6.20M,none,none,none,7.31,0.87,0.29,9,3.04,3.96,33.49,3.22,465.5M,89.8M,44.9M,9.80%,14.80%,31-Dec,none,9.46%,12.49%,2.52,0.01,156.6M,254.0K,4.10%,144.0K,5.91,43.0K,29.5,32.5,10.17,1.61,731600,8.56
nara,13.875,16.35,20.813,-0.05,22.7K,25.0K,17.80%,36.00%,89.9M,5.50M,3.20M,none,none,none,9.12,1.89,0.43,8.42,5.1,1.79,8.65,1.94,48.9M,none,11.0M,22.40%,none,31-Dec,none,none,none,none,none,none,none,none,none,none,none,16.5,15.25,-7.58,1.61,18150,-9.18
nasb,11.875,18.25,18.6,0.53,"1,000","1,000",50.50%,73.70%,156.3M,8.56M,3.30M,0.5,2.74%,none,10.7,1.9,0.65,none,5.01,1.71,9.61,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,17,15.72,-7.53,1.61,159800,-9.14
nasi,6.125,15.95,21.625,1.23,53.5K,101.0K,-19.70%,-7.40%,162.0M,10.2M,7.60M,none,none,none,6.8,-1.66,-0.18,2.1,5.57,2.35,none,7.61,18.8M,-12.8M,-12.2M,-64.90%,-75.50%,31-Oct,none,-21.37%,-23.26%,12.59,0.04,56.6M,121.0K,1.60%,141.0K,1.53,79.0K,16.13,13.4,-16.92,1.61,1322660,-18.53
nat,13,13.8,22.89,0.16,42.6K,35.0K,-23.10%,-11.20%,134.0M,9.71M,5.80M,2.2,15.94%,none,none,3.04,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,13.98,13.85,-0.93,1.61,613722,-2.54
nath,2.5,3.5,3.875,0.42,"6,364","3,000",19.10%,37.50%,24.7M,7.07M,3.20M,none,none,none,5.19,0.22,0.09,6.4,1.53,0.68,16.05,0.55,45.3M,5.94M,1.54M,3.40%,6.90%,25-Mar,none,none,none,none,none,none,none,none,none,none,none,3.46,3.5096,1.43,1.61,13494,-0.18
nati,25.19,36.2,57.563,0.88,202.6K,166.0K,-13.70%,-0.40%,1.85B,51.1M,29.1M,none,none,none,6.95,0.82,0.11,7.56,3.21,5.21,44.2,4.79,405.1M,74.9M,43.9M,10.80%,14.40%,31-Dec,none,11.03%,13.21%,4.25,0,163.2M,2.45M,8.40%,2.55M,11.57,212.0K,35.45,37.46,5.67,1.61,5622370,4.06
natk,0.52,0.99,1.984,1.35,"6,364","5,000",-28.00%,-16.90%,6.92M,6.99M,1.80M,none,none,none,-1.72,-0.81,-0.23,0.18,0,none,none,5.35,1.23M,-2.74M,-5.40M,none,none,31-Dec,none,-58.31%,none,0.09,1.1,"1,000","3,000",0.20%,0,0.38,"8,000",0.9,0.85,-5.56,1.61,180,-7.16
natr,5.688,13.95,14.75,0.32,36.3K,46.0K,114.60%,147.70%,227.0M,16.3M,8.10M,0.13,0.95%,none,5.74,0.97,0.25,19.06,1.62,2.43,14.37,0.73,318.0M,31.4M,16.2M,5.10%,7.70%,31-Dec,none,13.01%,18.40%,2.17,0,26.4M,149.0K,1.80%,129.0K,4.81,31.0K,13.81,11.74,-14.99,1.61,258247,-16.6
natwq,0.001,0.001,1.813,2.09,18.1K,106.0K,-99.90%,-99.90%,"8,000",7.86M,2.40M,none,none,none,4.17,-1.04,-0.57,19.89,0.05,0,none,0,156.4M,-4.51M,-8.16M,-5.20%,-7.90%,29-Jan,none,none,none,none,none,none,none,none,none,none,none,,,0,1.61,0,-1.61
naut,10.46,13,21.65,0.41,225.8K,123.0K,0.00%,15.40%,431.3M,33.2M,21.6M,none,none,none,9.58,1.24,0.26,19.88,0.22,1.36,10.47,0.65,671.3M,82.7M,41.7M,6.20%,8.50%,3-Mar,none,none,none,none,none,none,none,none,none,none,none,13,12.79,-1.62,1.61,2975700,-3.22
nav,18.25,36.59,37.87,1.42,396.8K,397.0K,12.60%,30.00%,2.17B,59.4M,52.9M,none,none,none,21.46,-2.28,0.03,114.86,7,1.71,none,0.32,6.86B,146.0M,-135.0M,-2.00%,-3.30%,31-Oct,none,-2.01%,-10.34%,1.05,2.13,416.0M,2.95M,5.60%,2.79M,6.37,463.0K,36.81,39.5,7.31,1.61,17079840,5.7
navg,12.875,18.5,20.9,0.51,"8,727","6,000",42.30%,64.30%,155.8M,8.42M,3.10M,none,none,none,17.52,0.45,-0.35,18.8,0.28,1.06,41.48,0.98,158.8M,none,3.78M,2.40%,4.20%,31-Dec,none,0.58%,2.62%,none,0.15,2.34M,"1,000",0.00%,0,0.06,17.0K,18.5,20.1,8.65,1.61,0,7.04
navi,0.14,0.39,5.938,4.83,570.0K,496.0K,-88.40%,-86.70%,24.2M,62.1M,14.3M,none,none,none,-0.11,-2.01,-0.57,1.74,0.36,none,none,0.22,102.7M,-97.5M,-118.7M,none,none,31-Jul,none,-77.62%,-236.02%,0.8,none,22.2M,834.0K,5.80%,860.0K,1.12,746.0K,0.34,0.36,5.88,1.61,115736,4.27
navr,0.85,1.2,2.125,2.06,55.6K,45.0K,-4.00%,10.80%,28.0M,23.3M,11.4M,none,none,none,0.96,-0.09,0,16.22,0.61,1.24,none,0.07,302.8M,489.0K,-2.06M,-0.80%,-0.90%,31-Mar,none,none,none,none,none,none,none,none,none,none,none,1.19,1.09,-8.4,1.61,17969,-10.01
nbg,4.25,4.78,8.05,0.57,10.5K,18.0K,-26.50%,-15.10%,5.18B,1.08B,639.0M,none,none,none,none,0.31,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,5,4.75,-5,1.61,2500,-6.61
nbix,14.25,47.59,48.9,1.46,348.1K,605.0K,51.70%,75.10%,1.25B,26.2M,17.0M,none,none,none,5.56,-1.17,0.09,1.37,5.39,8.56,none,34.71,34.9M,-34.4M,-28.8M,-82.70%,none,31-Dec,none,-18.10%,-21.01%,7.26,0.03,141.3M,1.11M,6.50%,393.0K,3.03,367.0K,47.34,51.31,8.39,1.61,29005218,6.78
nbl,27.5,32.7,51.09,0.86,493.2K,547.0K,-14.10%,-0.80%,1.85B,56.6M,50.1M,0.16,0.49%,none,18.23,4.04,0.07,30.27,0.32,1.79,8.09,1.08,1.73B,658.8M,231.7M,13.40%,20.50%,31-Dec,none,11.74%,24.93%,0.91,0.62,18.0M,1.59M,3.20%,1.63M,3.15,503.0K,33.02,35.29,6.87,1.61,23127208,5.27
nbn,8,12.75,13.2,0.43,"1,273",0,54.50%,78.40%,32.9M,2.58M,1.60M,0.25,1.96%,none,11.83,1.34,0.36,13.25,3.73,1.08,9.54,0.96,35.2M,none,3.55M,10.10%,37.10%,30-Jun,none,none,none,none,none,none,none,none,none,none,none,12.75,12.88,1.02,1.61,25500,-0.59
