"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Start Price","End Price","Company Return","Market Return","DCV","Delta Return"
"ACPW","1.06","1.02","3.03","0.51","592,757","775,614","-22.60%","-28.38%","81.75M","80.14M","62.59M","N/A","N/A","N/A","0.25","-0.03","-0.03","0.93","0.14","4.54","N/A","1.22","74.33M","-561.00K","-2.26M","-3.04%","-2.87%","Dec 31","Jun 30, 2011","-3.31%","-11.45%","1.75","27.76","11.10M","4.45M","5.70%","4.30M","9.70","904,963","0.9102","0.70","-23.09","17.39","843679.85","-40.49"
"ACRX","2.85","3.01","5.09","N/A","4,838","5,414","N/A","none","58.45M","19.42M","3.69M","N/A","N/A","N/A","1.46","-1.92","-1.92","0.01","1.95","2.08","N/A","1,480.74","40.00K","-13.13M","-15.09M","N/A","-33,995.00%","Dec 31","Jun 30, 2011","N/A","N/A","10.33","30.73","37.80M","4.45K","0.10%","3.66K","0.90","7,800","2.96","2.9865","0.90","17.39","0.00","-16.50"
"ACTG","22.12","38.11","47.24","0.94","575,860","607,314","44.53%","38.75%","1.57B","41.29M","39.88M","N/A","N/A","N/A","7.83","0.54","0.54","4.35","7.68","5.03","70.06","9.88","164.56M","35.61M","21.73M","13.21%","15.85%","Dec 31","Sep 30, 2011","6.39%","10.17%","7.92","N/A","317.18M","2.58M","7.30%","2.74M","4.70","390,755","38.46","34.82","-9.46","17.39","18249116.16","-26.86"
"ACTS","1.67","2.10","2.60","1.03","29,912","41,500","N/A","none","146.12M","69.58M","65.28M","N/A","N/A","N/A","3.92","0.03","0.03","0.56","2.91","0.54","70.00","3.66","39.88M","-8.13M","2.22M","5.56%","-29.39%","Dec 31","Jun 30, 2011","-2.49%","0.80%","7.80","4.40","202.30M","12.37K","N/A","14.48K","0.40","31,752","2.05","1.88","-8.29","17.39","125876.15","-25.69"
"ACU","8.51","9.70","11.02","0.66","2,769","2,200","-8.37%","-14.15%","30.08M","3.10M","2.57M","0.28","3.00%","N/A","8.89","0.89","0.89","22.95","2.02","1.06","10.96","0.41","70.83M","4.80M","2.73M","3.85%","5.42%","Dec 31","Sep 30, 2011","4.57%","10.33%","5.64","65.69","6.27M","2.24K","0.10%","3.27K","1.20","1,284","9.30","9.58","3.01","17.39","5580.00","-14.38"
"ACUR","2.28","4.59","6.80","0.60","110,262","237,186","82.31%","76.53%","208.00M","45.32M","11.57M","N/A","N/A","Dec 5, 2007","0.88","0.18","0.18","0.45","0.87","5.39","25.22","10.17","21.12M","9.16M","8.69M","41.16%","42.74%","Dec 31","Jun 30, 2011","16.11%","25.84%","32.52","N/A","39.50M","1.02M","N/A","1.00M","13.70","273,145","4.15","3.70","-10.84","17.39","465542.85","-28.24"
"ACW","4.35","5.66","16.34","4.50","706,857","384,843","-54.00%","-59.78%","267.64M","47.29M","29.77M","N/A","N/A","Nov 19, 2010","6.24","-2.56","-2.56","26.43","0.74","0.92","N/A","0.31","866.41M","65.96M","-83.90M","-9.68%","1.69%","Dec 31","Jun 30, 2011","1.04%","-56.13%","1.87","109.29","35.06M","2.53M","22.70%","2.10M","3.00","242,385","6.22","6.11","-1.77","17.39","3911938.38","-19.16"
"ACWI","none","42.92","none","none","none","none","none","none","-15.43%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","1.85B","none","none","none","none","none","none","none","none","none","653,264","42.23","43.05","1.94","17.39","36151667.18","-15.45"
"ACWX","none","38.30","none","none","none","none","none","none","0.98%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","784.36M","none","none","none","none","none","none","none","none","none","228,719","37.66","38.14","1.27","17.39","5883358.18","-16.12"
"ACXM","8.94","11.63","18.83","1.30","714,820","485,429","-33.15%","-38.93%","948.17M","81.53M","80.57M","N/A","N/A","Nov 12, 1996","7.39","-0.28","-0.28","14.66","2.34","1.63","N/A","0.83","1.18B","240.51M","-21.98M","-1.87%","9.79%","Mar 31","Jun 30, 2011","5.44%","-4.67%","2.03","64.92","191.09M","3.16M","N/A","3.02M","4.00","421,517","12.41","12.44","0.24","17.39","9713480.74","-17.15"
"ACY","6.20","6.25","24.00","1.09","5,045","3,629","-58.71%","-64.49%","9.64M","1.54M","1.22M","N/A","N/A","N/A","25.73","-2.08","-2.08","15.05","0.19","0.25","N/A","0.43","23.22M","4.16M","-3.20M","-13.80%","-8.86%","Dec 31","Jun 30, 2011","N/A","N/A","N/A","162.01","297.40K","2.92K","0.20%","2.39K","0.20","1,000","5.653","6.91","22.24","17.39","29073.38","4.84"
"ADAT","0.40","0.65","1.60","1.53","88,771","110,000","16.36%","10.58%","30.12M","46.35M","37.14M","N/A","N/A","N/A","0.10","-0.29","-0.29","0.06","0.05","6.60","N/A","10.61","2.80M","-6.72M","-7.07M","N/A","-255.85%","Jun 30","Jun 30, 2011","-28.49%","-60.91%","2.50","N/A","2.42M","1.51M","4.00%","1.63M","41.10","45,800","0.717","0.79","10.18","17.39","61385.24","-7.21"
"ADBE","22.67","27.85","35.99","1.56","7,281,620","8,577,770","N/A","none","13.67B","490.90M","488.63M","N/A","N/A","May 24, 2005","11.29","1.83","1.83","8.12","5.54","2.50","15.25","3.40","4.07B","1.42B","927.98M","22.79%","28.13%","Dec 3","Sep 2, 2011","8.71%","17.43%","3.36","27.25","2.72B","17.40M","3.50%","17.78M","2.40","6,455,633","28.59","27.42","-4.09","17.39","348652505.49","-21.49"
"ADC","19.50","22.16","29.25","1.42","67,099","54,357","-13.29%","-19.07%","213.36M","9.63M","9.03M","1.60","7.10%","N/A","17.17","0.98","0.98","3.98","0.09","1.30","22.66","5.64","38.23M","27.83M","9.06M","24.70%","57.30%","Dec 31","Jun 30, 2011","4.96%","5.45%","0.09","57.61","851.86K","956.25K","N/A","994.34K","13.80","63,793","23.78","24.39","2.57","17.39","3108331.36","-14.83"
"ADEP","2.99","3.30","6.89","2.35","4,775","8,614","-45.48%","-51.26%","32.14M","9.74M","6.56M","N/A","N/A","Feb 25, 2005","1.93","-0.77","-0.77","6.53","0.89","1.72","N/A","0.56","57.51M","-4.13M","-6.76M","-11.76%","-9.30%","Jun 30","Jun 30, 2011","-9.14%","-34.46%","2.33","20.72","8.63M","4.05K","0.10%","4.85K","1.00","3,400","3.37","2.30","-31.75","17.39","8586.76","-49.14"
"ADES","4.54","15.24","24.92","1.82","45,594","22,533","176.94%","171.16%","116.72M","7.66M","5.59M","N/A","N/A","N/A","0.18","-5.13","-5.13","4.24","5.42","99.43","N/A","4.17","31.97M","-6.89M","-38.73M","-121.15%","-23.90%","Dec 31","Jun 30, 2011","-6.85%","-289.30%","0.99","151.07","41.53M","280.32K","4.20%","257.84K","4.50","757,897","15.20","20.53","35.07","17.39","992772.80","17.67"
"ADGE","1.12","1.40","3.35","0.32","15,266","7,229","-56.31%","-62.09%","64.26M","45.90M","19.43M","N/A","N/A","N/A","0.33","-0.04","-0.04","0.13","0.29","4.29","N/A","10.72","6.08M","-585.17K","-1.56M","-25.74%","-27.76%","Dec 31","Jun 30, 2011","-4.77%","-9.56%","15.84","77.13","13.41M","176.78K","0.70%","192.21K","9.40","7,227","1.43","1.28","-10.49","17.39","3289.00","-27.88"
"ADGF","4.07","5.03","8.04","0.89","15,789","3,114","11.09%","5.31%","38.74M","7.70M","3.76M","N/A","N/A","Feb 19, 2008","7.11","0.70","0.70","12.82","0.50","0.72","7.18","0.41","96.59M","6.23M","5.43M","5.63%","5.88%","Dec 31","Jun 30, 2011","4.92%","10.64%","3.10","N/A","3.87M","7.25K","0.20%","3.26K","0.60","500","4.99","5.75","15.23","17.39","80598.48","-2.16"
"ADI","29.23","35.94","43.28","1.07","5,203,760","3,901,590","11.78%","6.00%","10.76B","299.44M","293.56M","1.00","2.80%","Mar 16, 2000","12.41","2.95","2.95","10.18","11.74","2.91","12.18","3.54","3.05B","1.24B","902.36M","29.83%","36.84%","Oct 30","Jul 30, 2011","15.00%","26.74%","7.80","23.96","3.51B","8.80M","3.00%","8.99M","2.00","4,142,345","35.43","34.86","-1.61","17.39","147314361.57","-19.00"
"ADK","3.46","4.30","6.69","2.03","47,649","14,357","22.56%","16.78%","42.63M","9.91M","7.92M","N/A","N/A","Sep 28, 2010","1.14","-0.89","-0.89","12.38","0.57","3.88","N/A","0.41","106.96M","2.61M","-7.71M","-7.20%","0.42%","Dec 31","Jun 30, 2011","0.35%","-67.17%","0.98","777.42","5.66M","132.10K","1.80%","101.93K","2.20","14,680","4.30","3.91","-9.07","17.39","51578.50","-26.46"
"ADLR","1.09","4.53","4.70","0.71","466,365","2,234,440","262.02%","256.24%","210.48M","46.46M","44.17M","N/A","N/A","N/A","0.25","-0.40","-0.40","0.97","0.69","18.83","N/A","4.83","44.91M","-17.86M","-18.49M","-41.17%","-40.48%","Dec 31","Jun 30, 2011","-17.92%","-94.13%","1.30","N/A","32.15M","101.64K","0.30%","97.41K","0.90","1,876,767","4.46","4.68","4.93","17.39","6350072.18","-12.46"
"ADM","23.69","28.15","38.02","0.29","6,598,200","3,978,760","-14.15%","-19.93%","19.02B","675.80M","661.27M","0.64","2.20%","Aug 30, 2001","27.82","3.13","3.13","125.66","2.00","1.04","8.98","0.24","80.68B","3.57B","2.04B","2.52%","3.34%","Jun 30","Jun 30, 2011","4.55%","12.06%","2.08","54.78","1.35B","12.80M","2.10%","12.23M","1.60","3,894,080","27.74","30.12","8.58","17.39","220538603.48","-8.81"
"ADP","43.45","52.07","55.12","0.66","4,072,330","2,801,160","19.71%","13.93%","25.50B","489.68M","488.44M","1.44","2.80%","Jan 4, 1999","12.25","2.52","2.52","20.02","2.91","4.30","20.66","2.61","9.88B","2.14B","1.25B","12.70%","18.47%","Jun 30","Jun 30, 2011","3.73%","21.83%","1.07","0.62","1.43B","6.93M","1.40%","8.61M","1.90","4,884,125","50.69","51.09","0.79","17.39","211651887.73","-16.60"
"ADPI","9.00","10.20","13.86","1.22","66,968","41,471","-12.12%","-17.90%","157.61M","15.45M","13.81M","N/A","N/A","Oct 17, 2005","13.16","0.72","0.72","18.74","0.42","0.80","14.19","0.56","290.20M","49.57M","11.31M","3.90%","8.95%","Dec 31","Jun 30, 2011","4.28%","5.75%","0.86","42.89","6.51M","683.63K","5.30%","674.40K","14.70","32,765","10.09","18.84","86.72","17.39","573828.39","69.33"
"ADRA","none","23.68","none","none","none","none","none","none","-18.60%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","3,200","23.5628","23.63","0.29","17.39","43473.37","-17.11"
"ADRD","none","19.41","none","none","none","none","none","none","-14.00%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","3,459","19.146","19.18","0.18","17.39","68389.51","-17.22"
"ADRE","none","39.14","none","none","none","none","none","none","-4.39%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","51,146","39.91","39.89","-0.05","17.39","2778933.30","-17.44"
"ADRU","none","19.35","none","none","none","none","none","none","-15.04%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","6,763","18.88","18.86","-0.11","17.39","67703.68","-17.50"
"ADS","58.58","98.97","102.46","1.57","1,014,170","1,248,730","57.24%","51.46%","5.01B","50.60M","49.01M","N/A","N/A","N/A","2.89","5.21","5.21","60.20","4.74","34.99","18.99","1.66","3.08B","896.15M","298.04M","9.61%","25.05%","Dec 31","Sep 30, 2011","5.71%","310.83%","N/A","4,593.49","239.60M","11.65M","26.10%","11.98M","14.90","823,477","100.18","102.41","2.23","17.39","89019246.74","-15.17"
"ADSK","22.99","32.37","46.15","2.09","4,756,880","3,260,190","-6.72%","-12.50%","7.41B","228.82M","228.34M","N/A","N/A","Dec 21, 2004","7.82","1.08","1.08","9.13","6.00","4.23","29.94","3.64","2.08B","421.50M","255.70M","12.30%","15.15%","Jan 31","Jul 31, 2011","7.16%","15.43%","2.15","N/A","1.37B","7.10M","3.10%","5.63M","1.50","3,258,586","32.97","34.07","3.34","17.39","154839780.48","-14.06"
"ADTN","25.46","30.68","47.70","1.19","1,057,180","1,163,310","-6.41%","-12.19%","1.96B","64.02M","63.84M","0.36","1.20%","Dec 16, 2003","10.38","2.18","2.18","11.06","2.40","3.06","14.09","2.87","707.27M","204.02M","143.37M","20.27%","27.27%","Dec 31","Sep 30, 2011","16.52%","23.87%","4.77","7.00","153.91M","3.72M","6.70%","3.34M","4.50","728,765","32.88","33.03","0.46","17.39","36302051.76","-16.94"
"ADUS","2.80","3.74","6.38","N/A","21,441","18,100","18.46%","12.68%","40.29M","10.77M","5.76M","N/A","N/A","N/A","8.39","0.48","0.48","25.64","2.24","0.45","7.79","0.15","275.06M","15.03M","5.20M","1.89%","4.01%","Dec 31","Jun 30, 2011","4.08%","5.98%","2.02","44.27","24.10M","8.63K","0.10%","12.10K","0.50","6,011","3.88","3.80","-2.06","17.39","19500.88","-19.46"
"ADVS","19.00","26.09","31.63","0.74","271,058","132,471","-10.53%","-16.31%","1.36B","52.28M","32.17M","N/A","N/A","Jan 19, 2011","5.71","0.58","0.58","5.83","1.50","4.25","44.98","4.19","302.94M","62.91M","30.20M","10.53%","15.79%","Dec 31","Jun 30, 2011","6.17%","11.30%","0.86","N/A","78.54M","2.71M","8.20%","2.96M","12.30","481,999","25.64","27.00","5.30","17.39","9446186.24","-12.09"
"ADX","8.63","9.99","11.70","1.05","135,318","89,600","-0.87%","-6.65%","888.31M","88.92M","85.24M","0.20","2.00%","Oct 20, 2000","12.89","2.65","2.65","0.22","0.00","0.79","3.77","45.94","19.74M","N/A","235.82M","1,194.44%","69.29%","Dec 31","Jun 30, 2011","0.81%","22.61%","3.78","1.19","247.55K","1.66M","N/A","1.66M","11.60","101,202","9.90","9.64","-2.63","17.39","1889048.70","-20.02"
"ADY","4.15","5.05","13.90","0.70","70,139","59,429","-51.57%","-57.35%","109.48M","21.68M","12.68M","N/A","N/A","N/A","9.09","0.57","0.57","12.22","0.87","0.53","8.86","0.38","272.54M","22.45M","12.74M","5.62%","2.81%","Dec 31","Jun 30, 2011","1.06%","9.25%","0.56","70.07","18.89M","1.17M","13.80%","1.20M","19.50","39,855","5.30","3.77","-28.87","17.39","49427.80","-46.26"
"ADZ","none","23.33","none","none","none","none","none","none","-12.29%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","PowerShares","2.10M","none","none","none","none","none","none","none","none","none","300","22.88","25.16","9.97","17.39","114400.00","-7.43"
"AE","18.73","22.00","31.30","1.01","4,120","7,571","17.24%","11.46%","92.77M","4.22M","2.09M","0.54","2.50%","Feb 10, 1992","23.55","3.40","3.40","628.90","8.70","0.96","6.48","0.04","2.65B","34.35M","14.32M","0.54%","0.71%","Dec 31","Jun 30, 2011","3.84%","15.35%","1.14","N/A","36.69M","1.34K","0.10%","2.19K","0.30","1,919","22.90","26.49","15.68","17.39","102156.90","-1.72"
"AEA","4.70","7.56","9.32","2.97","781,908","385,286","62.27%","56.49%","464.99M","61.51M","52.21M","0.25","3.20%","N/A","4.14","0.71","0.71","9.79","0.32","1.93","10.63","0.82","599.23M","116.28M","43.72M","7.30%","17.60%","Dec 31","Jun 30, 2011","16.07%","18.27%","5.03","33.30","19.67M","4.30M","N/A","3.97M","6.50","360,449","8.22","8.50","3.41","17.39","5805202.38","-13.99"
"AEB","15.22","17.95","23.93","N/A","34,755","26,871","-16.94%","-22.72%","33.76B","1.88B","1.71B","N/A","N/A","N/A","15.92","0.45","0.45","36.71","14.67","1.13","40.16","0.52","64.78B","4.89B","733.68M","3.66%","4.97%","Dec 31","Jun 30, 2011","0.44%","7.50%","4.87","44.31","27.59B","N/A","N/A","N/A","N/A","5,364","18.30","16.49","-9.89","17.39","277757.40","-27.28"
"AEC","13.60","16.20","18.85","1.26","368,354","313,257","19.01%","13.23%","672.85M","41.53M","39.68M","0.68","4.20%","N/A","7.21","-0.20","-0.20","4.49","0.02","2.33","N/A","3.99","174.79M","71.52M","-7.81M","-4.47%","13.11%","Dec 31","Jun 30, 2011","1.75%","-3.01%","0.54","194.97","739.00K","2.18M","5.50%","2.32M","7.20","427,613","16.53","16.14","-2.36","17.39","8602889.73","-19.75"
"AED","15.56","20.57","24.17","1.12","74,486","41,600","-7.35%","-13.13%","38.69B","1.88B","1.71B","N/A","N/A","N/A","15.92","0.45","0.45","36.71","14.67","1.30","46.02","0.60","64.78B","4.89B","733.68M","3.66%","4.97%","Dec 31","Jun 30, 2011","0.44%","7.50%","4.87","44.31","27.59B","18.31K","N/A","27.57K","0.30","32,247","20.35","19.90","-2.21","17.39","1176148.60","-19.60"
"AEE","25.55","31.49","31.97","0.53","2,493,020","1,710,460","10.95%","5.17%","7.61B","241.67M","241.27M","1.60","5.00%","N/A","32.24","0.39","0.39","31.07","1.56","0.99","80.54","1.03","7.46B","2.28B","94.00M","1.26%","19.07%","Dec 31","Jun 30, 2011","3.76%","1.28%","1.51","93.11","378.00M","7.24M","N/A","7.98M","3.00","2,256,934","30.88","33.81","9.49","17.39","87510214.40","-7.91"
"AEF","none","22.80","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","102,983","22.57","22.23","-1.51","17.39","2132278.18","-18.90"
"AEG","3.54","4.73","8.07","2.31","1,459,310","846,871","-24.84%","-30.62%","8.90B","1.88B","1.71B","N/A","N/A","Apr 17, 2003","15.92","0.45","0.45","36.71","14.67","0.30","10.58","0.14","64.78B","4.89B","733.68M","3.66%","4.97%","Dec 31","Jun 30, 2011","0.44%","7.50%","4.87","44.31","27.59B","1.63M","N/A","1.70M","1.20","813,658","4.34","4.37","0.69","17.39","6848849.84","-16.70"
"AEGR","9.00","13.48","25.92","N/A","63,342","42,500","36.77%","30.99%","283.94M","21.06M","11.26M","N/A","N/A","N/A","3.62","-2.69","-2.69","N/A","4.16","3.89","N/A","N/A","N/A","-24.70M","-33.71M","N/A","N/A","Dec 31","Jun 30, 2011","-31.78%","-70.09%","17.42","13.22","87.54M","527.23K","6.50%","487.03K","10.70","63,824","13.01","16.03","23.21","17.39","705532.30","5.82"
"AEH","none","20.53","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","60,671","20.42","19.80","-3.04","17.39","1167431.82","-20.43"
"AEHR","0.70","0.89","2.39","1.75","9,982","8,771","-28.81%","-34.59%","7.95M","8.93M","7.39M","N/A","N/A","N/A","1.06","-0.20","-0.20","1.78","0.44","0.80","N/A","0.48","15.70M","-3.62M","-1.73M","-11.04%","-26.65%","May 31","Aug 31, 2011","-20.30%","-17.80%","3.81","N/A","3.89M","6.67K","0.10%","2.78K","0.60","8,303","0.91","0.69","-24.18","17.39","23301.46","-41.57"
"AEIS","7.56","9.32","17.00","1.94","625,795","354,671","-34.89%","-40.67%","406.65M","43.63M","37.05M","N/A","N/A","N/A","9.53","1.90","1.90","13.03","3.34","0.99","4.91","0.73","565.43M","101.27M","69.56M","14.83%","15.64%","Dec 31","Jun 30, 2011","11.03%","19.16%","4.13","N/A","145.69M","3.09M","7.90%","3.23M","6.80","326,468","8.98","9.98","11.14","17.39","3789488.16","-6.26"
"AEL","8.01","10.35","13.93","1.76","844,963","817,129","-3.34%","-9.12%","594.46M","57.44M","54.68M","0.10","1.00%","N/A","18.10","1.20","1.20","27.38","16.53","0.59","8.60","0.38","1.62B","228.62M","79.17M","4.90%","13.15%","Dec 31","Jun 30, 2011","0.51%","8.09%","4.48","58.36","949.48M","7.55M","13.40%","7.53M","8.90","616,245","10.33","11.06","7.07","17.39","9407396.71","-10.33"
"AEM","43.00","45.24","88.20","0.80","2,637,050","4,572,540","-37.39%","-43.17%","7.65B","169.14M","168.72M","0.63","1.40%","N/A","22.63","1.87","1.87","9.99","1.40","1.98","24.17","4.49","1.68B","705.68M","323.51M","19.22%","27.72%","Dec 31","Jun 30, 2011","5.75%","9.55%","2.48","15.97","236.07M","3.97M","2.40%","5.11M","2.10","2,793,237","43.38","44.88","3.46","17.39","125867677.32","-13.94"
"AEN","0.42","0.56","2.25","2.23","96,569","35,757","-21.05%","-26.83%","15.68M","28.00M","19.14M","N/A","N/A","Apr 25, 2007","0.33","-0.23","-0.23","0.06","0.30","1.84","N/A","10.58","1.59M","-3.13M","-5.47M","N/A","-215.15%","Dec 31","Jun 30, 2011","-30.40%","-84.39%","22.38","N/A","8.39M","286.18K","N/A","366.91K","4.10","32,247","0.59","0.9689","64.22","17.39","7669.41","46.83"
"AEO","10.00","13.15","17.37","1.13","4,866,170","3,256,430","-20.22%","-26.00%","2.56B","194.90M","167.85M","0.44","3.40%","Dec 19, 2006","7.01","0.85","0.85","15.12","2.64","1.90","15.53","0.88","2.95B","437.00M","168.15M","5.69%","10.02%","Jan 29","Jul 30, 2011","9.96%","12.26%","3.19","N/A","514.00M","18.11M","9.90%","17.97M","3.80","3,301,528","13.00","13.91","7.00","17.39","53311388.00","-10.39"
"AEP","33.09","38.65","39.36","0.49","4,674,460","3,023,400","7.10%","1.32%","18.64B","482.27M","481.87M","1.84","4.70%","N/A","28.92","2.99","2.99","30.86","1.07","1.35","12.93","1.27","14.84B","4.84B","1.44B","9.68%","20.62%","Dec 31","Jun 30, 2011","3.80%","10.54%","0.81","130.54","516.00M","5.87M","1.20%","7.35M","1.30","4,254,506","38.71","39.68","2.51","17.39","188163929.31","-14.89"
