"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Start Price","End Price","Company Return","Market Return","DCV","Delta Return"
"THLD","1.42","3.26","16.98","7.76","483,828","293,729","-70.47%","-83.90%","121.95M","37.41M","32.25M","N/A","N/A","N/A","1.766","-1.65","-1.65","0.042","2.036","1.85","N/A","86.88","1.41M","-56.76M","-56.03M","N/A","-4223.44%","31-Dec","30-Jun-06","-51.55%","-99.30%","7.084","0.041","76.16M","1.13M","3.30%","1.18M","3.4","144,022","3.33","2.87","-13.81","2.40","1059043.23","-16.21"
"THM","2.15","0.18","6.10","3.37","3,446.77","4,833.33","-54.58%","-68.01%","4.02M","22.33M","4.43M","N/A","N/A","N/A","-1.468","0.611","0.611","5.857","0.066","N/A","0.29","0.03","124.52M","-12.51M","75.22M","61.36%","-6.91%","30-June","31-Mar-06","-8.98%","N/A","1.007","N/A","1.47M","13.18K","N/A","5.54K","0.5","0","","","0.00","2.40","0.00","-2.40"
"THO","31.66","43.86","56.93","2.73","678,634","440,143","34.42%","20.99%","2.44B","55.70M","34.99M","0.28","0.60%","27-Jan-04","12.803","3.03","3.03","54.268","4.746","3.49","14.47","0.81","3.07B","277.31M","172.46M","5.62%","8.55%","31-July","31-Jul-06","17.60%","26.32%","2.309","N/A","264.37M","6.63M","18.90%","8.19M","7.8","351,700","42.10","45.26","7.51","2.40","27259750.00","5.11"
"THOR","11.56","15.51","25.39","0.94","548,185","341,371","-21.59%","-35.02%","805.64M","51.94M","46.09M","N/A","N/A","N/A","6.745","0.14","0.14","4.042","3.785","2.33","114.89","3.94","207.17M","32.31M","7.05M","3.40%","3.60%","31-Dec","01-Jul-06","1.46%","2.15%","11.324","0.41","196.62M","3.22M","7.00%","3.27M","7.8","485,337","15.06","14.72","-2.26","2.40","16238957.04","-4.66"
"THQI","18.96","29.98","32.40","2.43","1,404,460","1,203,510","29.34%","15.91%","1.93B","64.32M","63.74M","N/A","N/A","02-Sep-05","9.714","0.39","0.39","12.408","4.716","3.04","76.28","2.41","787.42M","154.56M","26.13M","3.32%","2.62%","31-Mar","30-Jun-06","1.82%","4.43%","4.103","N/A","303.31M","8.31M","13.00%","8.73M","6","1,173,487","29.48","32.55","10.41","2.40","33589865.76","8.01"
"THRD","26.54","31.41","33.00","1.23","1,952.31","671.429","11.70%","-1.73%","90.15M","2.87M","2.04M","0.76","2.40%","N/A","23.327999","2.08","2.08","9.116","2.109","1.35","15.07","3.65","24.72M","N/A","5.72M","23.14%","42.94%","31-Dec","30-Jun-06","0.86%","9.13%","N/A","N/A","6.05M","1.75K","0.10%","1.76K","0.5","0","","","0.00","2.40","0.00","-2.40"
"THRX","19.20","32.28","32.83","1.86","226,032","266,771","48.96%","35.53%","1.93B","59.88M","46.76M","N/A","N/A","N/A","2.099","-3.05","-3.05","0.278","4.049","15.56","N/A","126.04","15.52M","-161.15M","-170.42M","N/A","-1158.65%","31-Dec","30-Jun-06","-37.37%","-131.32%","4.579","0.01","242.44M","1.87M","3.30%","2.11M","13.6","246,154","31.48","31.29","-0.60","2.40","9472615.32","-3.00"
"THS","17.85","25.84","27.80","-0.11","103,422","63,385.7","N/A","none","806.26M","31.20M","25.88M","N/A","N/A","N/A","17.245001","0.43","0.43","24.503","0","1.48","60.80","1.05","761.19M","70.38M","13.35M","1.74%","5.48%","31-Dec","30-Jun-06","4.04%","2.58%","0.762","0.479","4.00K","1.91M","6.30%","1.93M","15.4","105,900","24.69","32.10","30.01","2.40","1975200.00","27.61"
"THX","48.13","54.49","66.21","0.82","542,611","207,100","5.70%","-7.73%","1.53B","27.99M","27.86M","N/A","N/A","N/A","32.118","2.80","2.80","20.958","0.125","1.73","19.49","2.58","603.52M","460.84M","81.04M","13.43%","27.10%","31-Dec","30-Jun-06","5.53%","9.71%","0.757","0.306","3.49M","1.81M","6.50%","1.76M","2.5","331,300","53.70","56.12","4.51","2.40","8430900.00","2.11"
"TI","none","29.83","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","none","none","none","none","N/A","N/A","","","none","none","none","none","none","none","none","none","none","81,300","30.17","30.60","1.43","2.40","3354904.00","-0.97"
"TIBB","14.44","17.50","18.44","1.41","9,067.69","14,685.7","19.29%","5.86%","204.96M","11.71M","10.38M","0.24","1.30%","24-Oct-06","6.893","1.13","1.13","4.125","3.362","2.54","15.56","4.27","47.97M","N/A","8.92M","27.83%","46.81%","31-Dec","30-Sep-06","N/A","N/A","N/A","N/A","39.37M","27.45K","0.30%","13.50K","2","14,331","17.36","17.19","-0.98","2.40","144678.24","-3.38"
"TIBX","6.44","9.42","9.49","3.84","3,401,770","2,434,510","24.11%","10.68%","1.99B","211.21M","207.85M","N/A","N/A","22-Feb-00","4.291","0.31","0.31","2.338","2.468","2.15","30.49","3.97","490.66M","106.14M","67.91M","13.84%","13.37%","30-Nov","03-Sep-06","4.19%","7.71%","4.009","0.054","521.34M","8.90M","4.40%","10.55M","1.7","2,715,123","9.11","9.31","2.20","2.40","32285967.54","-0.20"
"TICC","13.50","15.30","16.13","0.87","59,384.6","58,500","0.59%","-12.84%","298.90M","19.54M","19.26M","1.28","8.50%","N/A","13.81","1.34","1.34","1.706","0.333","1.09","11.45","10.31","28.52M","N/A","22.34M","78.30%","72.43%","31-Dec","30-Jun-06","4.89%","9.84%","1.67","0.139","6.50M","670.48K","N/A","712.70K","11.3","54,429","14.99","16.00","6.74","2.40","940727.43","4.34"
"TIE","11.175","31.75","47.625","1.31","3,616,380","4,018,500","169.07%","155.64%","5.12B","161.13M","56.27M","N/A","N/A","16-May-06","3.942","1.053","1.053","7.06","0.085","8.19","30.15","5.21","998.63M","336.51M","183.08M","19.29%","29.48%","31-Dec","30-Jun-06","20.41%","32.57%","3.973","0.068","13.75M","7.64M","4.80%","7.38M","2.3","2,507,300","29.39","31.97","8.78","2.40","115285214.00","6.38"
"TIF","29.63","36.26","43.80","1.17","1,301,540","1,168,630","-7.97%","-21.40%","5.01B","138.15M","136.77M","0.40","1.10%","21-Jul-00","12.745","1.72","1.72","17.482","1.064","2.82","21.07","2.00","2.47B","501.82M","248.33M","10.04%","15.74%","31-Jan","31-Jul-06","9.20%","14.38%","3.823","0.325","146.94M","8.31M","6.10%","5.71M","6.3","852,900","35.40","38.43","8.56","2.40","36596520.00","6.16"
"TIII","1.75","3.03","4.10","2.27","50,006.2","35,228.6","59.47%","46.04%","37.76M","12.46M","10.91M","N/A","N/A","26-Apr-94","1.959","0.91","0.91","3.838","0.456","1.51","3.32","0.77","47.69M","5.63M","12.19M","25.56%","8.64%","31-Dec","30-Jun-06","N/A","N/A","4.911","N/A","5.69M","26.01K","0.20%","23.56K","0.5","28,339","2.97","2.30","-22.56","2.40","94392.54","-24.96"
"TIK","1.86","2.70","4.02","-0.18","1,572.31","828.571","-26.83%","-40.26%","6.19M","2.29M","1.12M","N/A","N/A","N/A","2.146","-0.312","-0.312","4.402","0.535","1.26","N/A","0.63","9.81M","-541.53K","-694.84K","-7.08%","-8.88%","31-Mar","30-Jun-06","-7.62%","-13.48%","3.428","0.036","1.23M","2.39K","0.20%","659","2","0","","","0.00","2.40","0.00","-2.40"
"TIN","36.00","39.97","47.92","2.2","930,394","1,055,330","8.53%","-4.90%","4.35B","108.75M","107.54M","1.00","2.50%","04-Apr-05","20.146999","3.461","3.461","48.829","0.23","1.98","11.55","0.81","5.38B","923.00M","390.00M","7.21%","12.23%","31-Dec","30-Sep-06","N/A","N/A","N/A","N/A","25.00M","3.94M","3.70%","3.15M","4","691,300","38.89","39.10","0.54","2.40","30411980.00","-1.86"
"TINY","9.38","14.06","16.10","4.43","226,169","325,986","26.90%","13.47%","291.83M","20.76M","19.54M","N/A","N/A","N/A","5.548","-0.05","-0.05","0.134","0.004","2.54","N/A","108.03","2.71M","-2.26M","-989.01K","-36.53%","-105.91%","31-Dec","30-Jun-06","-1.54%","-1.02%","0.592","N/A","78.90K","2.54M","13.00%","2.44M","13.8","375,774","13.47","14.89","10.54","2.40","3467447.40","8.14"
"TIP","none","100.07","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","N/A","N/A","none","none","none","none","none","none","none","none","none","124,500","100.40","101.15","0.75","2.40","14276880.00","-1.65"
"TIS","6.433","8.88","11.55","-0.02","2,721.54","2,314.29","35.93%","22.50%","55.36M","6.23M","5.00M","N/A","N/A","24-Jul-06","3.81","0.134","0.134","9.761","0.001","2.36","66.27","0.94","59.25M","3.36M","822.00K","1.39%","2.89%","31-Dec","30-Jun-06","1.88%","5.24%","0.315","1.351","5.00K","525","N/A","924","0.2","3,800","","","0.00","2.40","0.00","-2.40"
"TISA","2.50","3.55","4.04","3.18","10,289.2","8,100","27.70%","14.27%","31.30M","8.82M","6.31M","N/A","N/A","N/A","1.679","0.08","0.08","2.081","1.08","2.10","45.51","1.70","18.29M","1.01M","697.00K","3.81%","2.81%","31-Dec","30-Jun-06","1.59%","4.86%","3.459","0.134","9.53M","21.09K","N/A","19.71K","2.3","2,300","3.53","3.77","6.80","2.40","16238.00","4.40"
"TIV","5.52","8.35","12.25","3.98","57,786.2","57,657.1","1.46%","-11.97%","194.39M","23.28M","20.81M","N/A","N/A","N/A","0.342","-0.522","-0.522","0.514","0.208","24.12","N/A","16.34","11.75M","-9.13M","-11.94M","-101.60%","-95.78%","31-Dec","30-Jun-06","-28.13%","-138.20%","0.561","0.754","4.85M","3.19M","15.30%","3.27M","61.8","66,000","7.63","8.26","8.26","2.40","306726.00","5.86"
"TIVO","4.73","6.44","9.49","2.64","2,011,740","896,629","33.06%","19.63%","562.14M","87.29M","77.58M","N/A","N/A","N/A","-0.369","-0.59","-0.59","2.652","0.861","N/A","N/A","2.50","225.36M","-39.76M","-49.80M","-22.10%","-23.74%","31-Jan","31-Jul-06","-20.55%","N/A","1.098","N/A","75.12M","13.99M","16.50%","15.68M","7.1","684,630","6.27","5.69","-9.25","2.40","8005398.06","-11.65"
"TJX","21.17","28.95","29.74","0.71","3,587,710","2,943,740","34.46%","21.03%","13.01B","449.50M","447.39M","0.28","1.00%","09-May-02","4.171","1.55","1.55","36.312","0.609","6.91","18.64","0.78","16.64B","1.47B","745.99M","4.48%","6.89%","28-Jan","29-Jul-06","12.28%","44.12%","1.33","0.615","273.72M","9.95M","2.20%","12.30M","2.2","1,823,600","28.22","27.42","-2.83","2.40","54120316.00","-5.23"
"TK","35.16","41.23","46.50","1.37","424,674","413,843","4.54%","-8.89%","3.04B","73.70M","41.14M","0.95","2.30%","18-May-04","32.726002","3.97","3.97","25.694","3.897","1.27","10.39","1.61","1.91B","627.34M","309.38M","16.24%","22.51%","31-Dec","30-Jun-06","5.14%","13.12%","2.015","1.099","287.23M","1.71M","N/A","2.00M","4.5","257,500","40.58","41.88","3.20","2.40","10522394.00","0.80"
"TKA","39.74","50.58","51.00","1.26","2,287.69","1,157.14","23.22%","9.79%","11.97B","236.61M","165.13M","1.01","2.00%","N/A","14.93","2.73","2.73","24.83","0.632","3.41","18.53","2.01","5.98B","2.43B","657.22M","10.99%","16.05%","31-Dec","30-Jun-06","6.21%","18.62%","0.635","1.18","149.64M","4.16K","N/A","1.43K","1.4","300","49.22","52.99","7.66","2.40","19688.00","5.26"
"TKC","9.51","14.50","16.52","3.24","440,718","280,243","30.49%","17.06%","12.76B","880.00M","154.35M","0.43","3.00%","26-Jun-06","3.429","1.03","1.03","5.113","0.872","4.16","14.01","2.79","4.50B","1.87B","910.98M","20.25%","29.01%","31-Dec","30-Jun-06","19.37%","35.30%","1.073","0.225","767.05M","1.43M","N/A","783.58K","2.7","432,500","14.29","12.76","-10.71","2.40","5964646.00","-13.11"
"TKF","14.40","17.90","30.30","3.73","78,809.2","83,585.7","-3.50%","-16.93%","100.81M","5.63M","4.98M","1.03","5.60%","N/A","22.955999","12.19","12.19","0.504","0.176","0.80","1.47","36.43","2.84M","N/A","68.64M","2419.42%","56.79%","31-Oct","30-Apr-06","1.02%","69.44%","6.477","N/A","989.00K","82.77K","N/A","72.55K","1.4","65,600","18.00","18.18","1.00","2.40","1051200.00","-1.40"
"TKG","66.00","73.25","111.50","1.8","3,938.46","2,057.14","-3.30%","-16.73%","9.55B","130.35M","101.48M","2.95","4.00%","N/A","30.15","9.03","9.03","48.78","5.298","2.43","8.11","1.49","6.42B","2.72B","1.20B","18.62%","30.34%","31-Mar","31-Mar-06","15.68%","32.07%","0.812","0.405","690.57M","128.85K","N/A","128.05K","17.6","300","75.05","76.34","1.72","2.40","270180.00","-0.68"
"TKLC","9.50","14.90","16.45","1.19","858,382","1,034,840","8.60%","-4.83%","1.00B","67.25M","58.20M","N/A","N/A","07-Jul-98","5.554","-0.83","-0.83","8.127","3.527","2.65","N/A","1.83","541.37M","22.35M","-62.45M","-9.97%","-4.53%","31-Dec","30-Jun-06","-0.68%","-16.25%","1.58","0.335","237.19M","5.59M","8.30%","5.24M","9.1","670,562","14.51","16.10","10.96","2.40","13429309.71","8.56"
"TKO","1.65","2.91","5.23","2.27","387,978","529,643","-40.49%","-53.92%","147.97M","50.85M","41.21M","N/A","N/A","N/A","0.122","-0.452","-0.452","0.106","0.018","24.59","N/A","31.35","4.87M","-13.81M","-20.74M","N/A","-332.65%","31-Dec","30-Jun-06","-58.95%","-301.38%","0.976","1.936","926.94K","3.62M","8.50%","4.23M","16.1","224,200","2.87","2.67","-6.97","2.40","351575.00","-9.37"
"TKP","48.31","59.14","77.44","1.35","44,929.2","33,857.1","8.73%","-4.70%","6.44B","108.86M","103.17M","N/A","N/A","N/A","27.379999","1.56","1.56","82.44","24.463","2.17","37.91","0.85","7.65B","506.11M","150.92M","1.92%","4.02%","31-Dec","30-Jun-06","2.24%","5.55%","0.982","0.366","2.66B","109.14K","N/A","657.07K","1.8","14,600","59.40","70.54","18.75","2.40","1882980.00","16.35"
"TKR","26.57","29.68","36.58","2.07","758,045","699,314","4.65%","-8.78%","2.79B","94.00M","85.10M","0.64","2.10%","02-Jun-97","18.059","3.00","3.00","56.851","0.575","1.65","9.90","0.53","5.29B","647.53M","282.06M","5.33%","8.30%","31-Dec","30-Sep-06","6.65%","18.19%","1.902","0.444","54.07M","3.24M","3.70%","2.47M","2.8","593,100","29.26","29.74","1.64","2.40","15496096.00","-0.76"
"TKS","17.40","18.31","25.36","1.37","89,570.8","76,700","-3.83%","-17.26%","3.91B","213.30M","212.66M","0.77","4.10%","02-Sep-92","7.82","1.49","1.49","33.95","1.218","2.38","12.29","0.59","6.77B","867.02M","299.52M","4.99%","8.93%","31-Dec","01-Jul-06","7.95%","18.82%","2.225","0.659","259.81M","145.38K","N/A","334.04K","1.6","85,000","18.43","18.94","2.77","2.40","945459.00","0.37"
"TLAB","8.73","10.55","17.28","1.97","9,257,640","12,564,300","10.36%","-3.07%","4.66B","441.65M","406.27M","N/A","N/A","18-May-99","6.608","0.56","0.56","4.706","3.337","1.56","18.74","2.17","2.11B","434.10M","257.10M","12.20%","15.32%","30-Dec","29-Sep-06","5.72%","9.14%","3.376","0.083","1.47B","7.18M","1.70%","7.48M","0.7","9,961,273","10.36","10.04","-3.09","2.40","76506579.80","-5.49"
"TLB","17.30","28.74","31.00","1.71","914,725","1,278,200","10.16%","-3.27%","1.55B","53.96M","22.75M","0.52","1.80%","08-Nov-00","12.03","1.18","1.18","36.891","1.138","2.37","24.34","0.79","1.94B","223.47M","63.25M","3.27%","6.13%","28-Jan","29-Jul-06","5.61%","10.13%","1.885","0.786","61.42M","5.02M","9.50%","4.96M","4.4","881,500","27.23","24.92","-8.48","2.40","30587459.00","-10.88"
"TLCV","4.01","4.45","8.00","2.68","190,131","269,457","-28.46%","-41.89%","306.86M","68.96M","58.95M","N/A","N/A","N/A","3.197","0.14","0.14","3.997","0.663","1.38","30.90","1.10","275.95M","31.87M","10.10M","3.66%","5.03%","31-Dec","30-Jun-06","3.29%","4.51%","2.042","0.095","45.70M","1.44M","2.50%","1.61M","9.9","248,951","4.57","4.37","-4.38","2.40","1864034.45","-6.78"
"TLEO","7.65","11.26","15.00","3.86","111,903","134,414","-2.51%","-15.94%","231.76M","20.58M","11.46M","N/A","N/A","N/A","3.588","-0.35","-0.35","6.147","3.063","3.14","N/A","2.68","86.58M","4.39M","-4.99M","-4.31%","-2.95%","31-Dec","30-Jun-06","-0.26%","-9.36%","2.622","0.01","63.05M","1.11M","4.80%","1.17M","7.8","143,968","11.23","12.98","15.58","2.40","960580.51","13.18"
"TLF","4.80","6.85","8.30","0.92","14,735.4","19,500","30.77%","17.34%","74.06M","10.81M","3.94M","N/A","N/A","N/A","2.211","0.394","0.394","4.999","0.511","3.15","17.39","1.40","53.64M","6.88M","4.36M","8.12%","11.98%","31-Dec","30-Jun-06","14.56%","20.18%","4.412","0.007","5.52M","55.61K","1.10%","42.60K","4.5","9,300","7.00","7.85","12.14","2.40","136500.00","9.74"
"TLG","1.02","2.80","3.15","6.18","20,970.8","11,600","120.90%","107.47%","50.36M","17.99M","5.36M","N/A","N/A","N/A","1.143","0.126","0.126","9.885","0.39","2.45","22.22","0.31","160.37M","5.39M","2.47M","1.69%","2.98%","30-June","30-Jun-06","6.80%","13.25%","1.295","0.134","7.02M","1.45K","N/A","5.97K","0.1","61,800","2.84","2.55","-10.21","2.40","129504.00","-12.61"
"TLGD","7.22","8.37","16.24","2.69","30,184.6","33,571.4","-13.71%","-27.14%","114.74M","13.71M","13.56M","N/A","N/A","21-Mar-00","11.385","0.24","0.24","5.212","4.491","0.76","35.32","1.73","68.81M","8.68M","3.14M","4.56%","3.90%","31-Dec","01-Jul-06","1.14%","2.11%","10.048","N/A","61.57M","53.78K","0.40%","79.98K","2.7","40,654","8.07","8.77","8.67","2.40","204485.73","6.27"
"TLI","12.36","13.50","13.61","0.27","28,324.6","36,528.6","7.23%","-6.20%","133.54M","9.89M","8.56M","1.03","7.70%","N/A","14.42","0.76","0.76","1.418","N/A","0.93","17.81","9.50","14.03M","N/A","7.50M","76.90%","79.40%","30-Sep","31-Mar-06","2.96%","4.73%","0.381","0.053","N/A","4.93K","N/A","7.82K","0.2","44,400","13.46","13.49","0.22","2.40","339192.00","-2.18"
"TLK","19.39","36.05","38.70","1.56","188,688","167,157","77.06%","63.63%","18.12B","502.61M","195.67M","0.82","2.30%","30-Jun-99","5.32","2.16","2.16","10.12","2.055","6.78","16.69","3.55","5.11B","3.30B","1.08B","21.20%","44.20%","31-Dec","30-Jun-06","20.31%","43.46%","0.753","0.52","1.03B","793.10K","N/A","703.80K","4.3","169,000","37.00","43.96","18.81","2.40","22118600.00","16.41"
"TLL","0.25","0.28","0.69","3.55","8,515.38","1,971.43","-17.65%","-31.08%","13.62M","48.66M","3.99M","N/A","N/A","25-Jun-98","0.045","-0.039","-0.039","0.692","0.044","6.67","N/A","0.70","20.91M","1.80M","-1.17M","-5.62%","-1.92%","31-May","31-May-06","-2.08%","-42.70%","1.032","0.064","2.13M","0","N/A","1.23K","0","8,400","","","0.00","2.40","0.00","-2.40"
"TLM","14.21","16.42","21.6167","1.02","2,289,390","2,240,760","11.22%","-2.21%","18.00B","1.10B","1.09B","0.14","0.80%","31-May-06","5.407","1.409","1.409","7.415","0.108","3.11","11.65","2.26","8.15B","5.81B","1.51B","19.53%","45.06%","31-Dec","30-Jun-06","17.14%","28.97%","0.466","0.596","117.96M","4.26M","N/A","3.85M","1.8","1,530,400","16.06","16.82","4.73","2.40","49194992.00","2.33"
"TLP","21.85","31.25","33.15","1.38","8,123.08","5,028.57","32.70%","19.27%","124.13M","3.97M","2.31M","1.72","5.50%","N/A","19.863001","2.23","2.23","6.484","0.417","1.59","13.99","2.65","47.26M","21.80M","16.28M","23.06%","30.50%","31-Dec","30-Jun-06","N/A","N/A","0.891","0.583","1.66M","323","N/A","0","0","2,100","31.15","29.09","-6.61","2.40","292810.00","-9.01"
"TLS","12.69","15.03","18.00","0.85","112,445","121,800","-5.35%","-18.78%","37.40B","2.49B","1.20B","1.05","7.00%","25-Aug-99","3.89","0.77","0.77","7.08","0.213","3.84","19.52","2.12","17.52B","10.88B","2.09B","10.86%","45.99%","30-June","30-Jun-06","18.09%","19.79%","0.619","1.063","529.96M","151.82K","N/A","136.74K","1.8","108,400","14.98","14.92","-0.40","2.40","2425262.00","-2.80"
"TLT","none","89.12","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","N/A","N/A","none","none","none","none","none","none","none","none","none","769,600","89.97","91.59","1.80","2.40","128288223.00","-0.60"
"TLVT","9.50","13.15","16.61","1.92","12,792.3","8,742.86","29.56%","16.13%","384.60M","29.25M","10.00M","N/A","N/A","N/A","7.106","0.69","0.69","18.853","3.573","1.76","19.09","0.66","551.40M","45.27M","20.15M","3.66%","5.33%","31-Dec","30-Jun-06","3.62%","10.24%","1.274","0.362","104.50M","7.90K","N/A","9.39K","0.9","2,200","13.00","13.72","5.54","2.40","7187830.00","3.14"
"TLX","5.50","6.70","6.75","0.61","1,067.69","685.714","10.93%","-2.50%","8.44M","1.26M","1.00M","0.14","2.10%","N/A","16.669001","-1.933","-1.933","43.296","3.768","0.40","N/A","0.15","54.57M","10.00M","-2.44M","-4.46%","0.39%","31-Dec","30-Jun-06","0.24%","-10.91%","1.705","2.587","4.75M","1.60K","0.10%","1.00K","1.2","1,000","","","0.00","2.40","0.00","-2.40"
"TM","89.80","118.55","124.00","0.82","297,329","283,429","27.73%","14.30%","192.16B","1.62B","1.52B","N/A","N/A","N/A","54.84","7.74","7.74","113.74","10.817","2.17","15.32","1.05","184.48B","29.21B","12.56B","6.81%","9.15%","31-Mar","30-Jun-06","5.04%","15.05%","1.058","1.026","17.53B","566.80K","N/A","678.00K","1.8","266,700","117.55","120.05","2.13","2.40","46726125.00","-0.27"
"TMA","22.27","25.90","29.00","0.75","658,597","491,457","-0.16%","-13.59%","2.94B","113.46M","111.57M","2.72","10.60%","N/A","20.025999","2.58","2.58","3.536","0.349","1.28","10.03","7.59","384.30M","N/A","280.66M","75.52%","75.52%","31-Dec","30-Sep-06","0.63%","12.35%","0.97","20.867","39.65M","5.02M","4.50%","4.75M","9.4","795,100","24.85","25.27","1.69","2.40","16746415.00","-0.71"
"TMB","29.45","34.00","59.88","1.98","48,606.2","28,585.7","4.74%","-9.42%","578.00K","17.00K","5.28K","3.06","8.80%","N/A","28,500.925781","3.94","3.94","30.125","13,546.314","0.00","8.63","0.00","535.95M","189.50M","70.10M","13.08%","17.90%","31-Dec","30-Jun-06","6.80%","14.13%","2.435","0.159","242.28M","148.75K","N/A","175.06K","2.6","29,100","33.86","37.20","9.86","2.40","2813766.00","7.46"
