Company,52-Week Low,Recent Price,52-Week High,Beta,Daily Volume (3-month avg),Daily Volume (10-day avg),52-Week Change,52-Week Change relative to S&P500,Market Capitalization,Shares Outstanding,Float,Annual Dividend,Dividend Yield,Last Split,Book Value,Earnings (ttm),Earnings (mrq),Sales (per share),Cash,Price/Book,Price/Earnings,Price/Sales,Sales (ttm),EBITDA,Income,Profit Margin,Operating Margin,Fiscal Year Ends,Most recent quarter,Return Assets,Return Equity,Current Ratio,Debt/Equity,Total Cash,Shares Short,Percent of Float,Shares Short (Prior Month),Short Ratio,Daily Volume,Start Price,End Price,Company Return,Market Return,DCV,Delta Return
ADC,13.625,19,20.6,-0.07,"7,864",10.0K,29.90%,71.40%,83.9M,4.42M,3.90M,1.84,9.68%,none,11.63,1.71,0.46,5.5,0.04,1.63,11.13,3.45,24.4M,18.9M,7.57M,35.80%,61.90%,31-Dec,none,5.34%,14.72%,none,2.03,153.0K,"1,000",0.00%,"6,000",0.14,"7,000",18.15,19,4.68,0.8,116160,3.88
ADCT,2.63,3.46,28.5,1.88,8.43M,6.82M,-87.20%,-83.10%,2.73B,789.5M,663.2M,none,none,none,2.58,-1.31,-0.07,3.79,0.35,1.34,none,0.91,3.04B,-552.2M,-1.02B,-33.60%,-22.00%,31-Oct,none,-29.48%,-40.88%,2.11,0,273.1M,10.7M,1.60%,8.60M,1.29,8.32M,3.32,4.55,37.05,0.8,18162060,36.24
ADF,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,7.75,7.42,-4.26,0.8,149575,-5.06
ADGO,0.25,0.42,1.906,1.94,17.1K,17.0K,-68.00%,-57.80%,9.44M,22.5M,2.90M,none,none,none,1.78,-1.28,-0.07,2.39,0.4,0.24,none,0.18,53.6M,-25.2M,-28.8M,-53.80%,-53.10%,31-Dec,none,-48.99%,-56.76%,4.66,0,9.06M,187.0K,6.40%,187.0K,10.39,18.0K,0.4,0.45,12.5,0.8,3240,11.7
ADI,29,39.58,86,2.39,3.39M,4.24M,-49.30%,-33.00%,14.3B,361.8M,350.9M,none,none,none,7.49,1.39,0.1,6.95,7.39,5.28,28.5,5.7,2.66B,691.6M,532.0M,20.00%,24.60%,28-Oct,none,none,none,none,none,none,none,none,none,none,none,32.14,37.98,18.17,0.8,102150562,17.37
ADIC,9.6,10.89,28.25,1.6,626.1K,480.0K,-18.60%,7.40%,669.7M,61.5M,54.1M,none,none,none,5.37,0.15,-0.3,6.07,2.78,2.03,74.08,1.79,349.6M,-586.0K,6.15M,1.80%,-1.90%,31-Oct,none,1.54%,1.88%,4.65,0.01,170.9M,1.04M,1.90%,809.0K,2.07,502.0K,9.83,14.99,52.49,0.8,5481208,51.69
ADLAC,18.76,23.27,52.25,1.02,2.10M,4.23M,-23.70%,0.70%,4.03B,173.1M,111.2M,none,none,none,31.27,-3.35,-1.45,20.9,0.58,0.74,none,1.11,3.26B,1.20B,-505.5M,-13.90%,5.10%,31-Dec,none,-2.14%,-10.43%,none,2.66,100.8M,20.4M,18.30%,20.6M,11.75,1.74M,19.69,22.09,12.19,0.8,132425095,11.39
ADLR,9.85,16.06,29.32,none,134.2K,227.0K,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,15.01,15.65,4.26,0.8,1598565,3.46
ADLT,1.1,1.5,12.813,2.67,138.1K,227.0K,-87.20%,-83.20%,35.0M,23.3M,14.0M,none,none,none,4.22,-0.1,-0.04,9.78,0.16,0.35,none,0.15,219.4M,16.8M,-2.28M,0.20%,6.40%,30-Jun,none,0.12%,-2.35%,2.08,1.67,3.65M,451.0K,3.20%,460.0K,4.14,109.0K,1.42,1.77,24.65,0.8,296638,23.84
ADM,8.571,12.24,15.229,0.22,1.28M,1.23M,36.20%,79.70%,7.73B,631.3M,555.5M,0.19,1.55%,none,9.56,0.57,0.08,29.66,1.24,1.28,21.55,0.41,20.1B,1.32B,383.3M,1.90%,3.50%,30-Jun,none,2.64%,6.14%,1.59,0.73,817.8M,966.0K,0.20%,1.13M,0.61,1.58M,12.5,13.93,11.44,0.8,11017500,10.64
ADO,7.3,9.13,17.79,0.85,27.9K,51.0K,-43.70%,-25.70%,6.77B,741.5M,400.4M,none,none,none,1.63,-0.41,-0.09,23.81,0.39,5.6,none,0.38,17.7B,820.5M,-303.6M,-1.70%,0.20%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,7.96,11.05,38.82,0.8,140892,38.02
ADP,41,48.22,69.313,0.72,1.84M,2.02M,-24.20%,0.00%,29.9B,620.1M,564.3M,0.41,0.85%,none,7.53,1.44,0.4,10.86,2.87,6.4,33.58,4.44,7.02B,1.86B,924.7M,13.20%,21.70%,30-Jun,none,5.01%,19.50%,2.31,0.02,1.79B,6.04M,1.10%,5.58M,3.25,1.85M,48.18,51.65,7.2,0.8,85389414,6.4
ADPI,3.74,7.98,11.5,-0.33,"4,136","4,000",22.80%,62.00%,57.2M,7.17M,2.90M,none,none,none,8.38,0.6,0.14,20.25,0.17,0.95,13.26,0.39,149.0M,21.6M,4.42M,3.00%,8.60%,31-Dec,none,3.34%,7.63%,1.35,0.98,1.24M,"9,000",0.30%,11.0K,2.25,"4,000",7.75,8,3.23,0.8,42625,2.42
ADPT,7.2,8.85,18.563,1.62,926.6K,1.06M,-50.30%,-34.40%,877.2M,99.1M,93.2M,none,none,none,6.92,0.02,-0.19,5.34,6.1,1.28,421.43,1.66,538.2M,-12.7M,4.15M,0.80%,-13.30%,31-Mar,none,0.34%,0.56%,4.82,0.34,604.3M,1.79M,1.90%,2.22M,2.3,780.0K,7.78,12.04,54.76,0.8,12604378,53.95
ADRX,38.5,68.23,94.875,none,1.44M,3.06M,-16.90%,9.60%,4.79B,70.1M,51.2M,none,none,none,8.95,0.95,0.34,8.44,4.01,7.63,71.9,8.09,615.6M,78.0M,68.6M,7.70%,10.20%,31-Dec,none,7.15%,12.29%,4.89,0,280.9M,1.84M,3.60%,1.51M,1.79,1.03M,71.9,64.93,-9.69,0.8,216900730,-10.5
ADSK,19.438,33.92,40.375,1.36,741.4K,552.0K,54.20%,103.50%,1.84B,54.1M,42.0M,0.24,0.71%,none,8.49,1.67,0.34,16.91,5.08,4,20.26,2.01,949.3M,146.0M,93.9M,10.90%,13.10%,31-Jan,none,12.70%,19.88%,1.45,0,274.8M,2.50M,5.90%,2.14M,2.55,978.0K,32.14,33.23,3.39,0.8,15681106,2.59
ADSP,0.1,0.22,2.438,2.17,40.1K,46.0K,-87.00%,-82.80%,2.88M,13.1M,11.5M,none,none,none,-0.24,-0.98,-0.23,0.47,0.01,none,none,0.46,6.19M,-12.3M,-12.9M,none,none,31-Dec,none,-141.05%,-382.38%,0.42,none,112.0K,651.0K,5.70%,581.0K,10.17,64.0K,0.19,,0,0.8,36081,-0.8
ADSX,0.11,0.191,4.313,1.67,3.71M,3.73M,-94.10%,-92.20%,43.1M,225.6M,196.3M,none,none,none,0.86,-0.68,-0.22,1.43,0.03,0.22,none,0.13,165.5M,-20.9M,-78.2M,-38.40%,-26.30%,31-Dec,none,-19.74%,-44.41%,0.62,0.5,6.40M,6.91M,3.50%,7.24M,2.3,3.01M,0.2289,0.45,96.59,0.8,1781917.83,95.79
ADTK,2.85,4.799,43.25,1.16,98.3K,101.0K,-87.00%,-82.80%,63.3M,13.2M,9.60M,none,none,none,5.43,-2.84,-1.55,8.62,1.63,0.88,none,0.56,100.3M,-23.7M,-35.2M,-35.10%,-30.40%,30-Jun,none,-36.18%,-47.20%,2.74,0,21.5M,1.24M,13.00%,1.28M,8.24,151.0K,3.24,3.4,4.94,0.8,74844,4.13
ADTN,16.563,21.46,46.938,0.73,258.5K,198.0K,-50.90%,-35.30%,831.0M,38.7M,20.9M,none,none,none,11.13,2.37,0.12,11.52,2.65,1.93,9.05,1.86,451.5M,66.0M,94.0M,20.80%,11.20%,31-Dec,none,16.21%,20.83%,11.39,0.12,102.5M,1.89M,9.00%,2.00M,11.29,167.0K,19.23,23.21,20.7,0.8,2530668,19.89
ADVNA,5.75,10.89,19.1,1.09,37.5K,46.0K,50.20%,98.20%,298.4M,27.4M,18.2M,0.25,2.31%,none,15,-2.06,-0.12,11.3,0.88,0.73,none,0.96,289.6M,37.2M,-52.5M,-18.10%,-23.90%,31-Dec,none,-2.01%,-12.36%,none,0.98,24.1M,1.60M,8.80%,1.68M,33.98,47.0K,10.5,8.31,-20.86,0.8,520800,-21.66
ADVNB,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,9.7386,7.43,-23.71,0.8,549257.04,-24.51
ADVP,29,71.94,76.6,0.12,1.01M,1.23M,82.70%,141.10%,2.70B,37.6M,23.5M,none,none,none,11.45,1,0.55,235.22,4.08,6.28,71.58,0.31,9.62B,195.0M,41.9M,0.40%,1.50%,31-Mar,none,2.10%,14.61%,0.82,1.98,150.0M,1.52M,6.50%,1.21M,1.11,1.36M,71.16,60.77,-14.6,0.8,89184828,-15.4
ADVS,28.6,42.15,72.188,1.29,798.4K,916.0K,-36.30%,-16.00%,1.33B,31.5M,23.3M,none,none,none,7.62,0.88,0.24,4.45,5.07,5.53,47.95,9.48,153.3M,41.7M,30.3M,19.80%,25.30%,31-Dec,none,12.32%,14.59%,4.87,0,159.7M,1.57M,6.80%,1.27M,2.29,687.0K,37.83,38.57,1.96,0.8,25921116,1.15
ADX,12.7,14.95,25.813,0.97,85.8K,120.0K,-40.60%,-21.60%,1.22B,81.6M,80.8M,0.32,2.14%,none,19.79,-7.25,0.38,0.33,0,0.76,none,45.34,25.5M,21.8M,-542.9M,none,85.70%,31-Dec,none,-23.98%,-28.12%,none,0,119.0K,695.0K,0.90%,679.0K,8.18,85.0K,14.66,14.94,1.91,0.8,1284216,1.11
AEC,7.17,9.33,10.72,0.09,41.8K,41.0K,13.90%,50.40%,181.3M,19.4M,16.1M,1,10.72%,none,6.47,0.21,0.08,8.15,0.21,1.44,44.86,1.15,159.0M,78.6M,4.18M,6.70%,-0.10%,31-Dec,none,1.30%,3.05%,none,3.06,4.12M,62.0K,0.40%,53.0K,2.21,28.0K,9.16,8.74,-4.59,0.8,304112,-5.39
AED,11.375,14.58,18,0.49,16.7K,13.0K,16.60%,53.90%,652.3M,44.7M,6.26M,none,none,none,7.44,0.15,-0.29,9.22,7.23,1.96,95.29,1.58,412.5M,none,6.86M,1.70%,none,31-Dec,none,0.18%,2.19%,none,none,none,none,none,none,none,none,15.5,14.95,-3.55,0.8,0,-4.35
AEE,36.53,40.78,46.938,-0.09,431.7K,398.0K,5.40%,39.10%,5.60B,137.2M,135.8M,2.54,6.23%,none,23.06,3.22,0.69,30.4,0.53,1.77,12.66,1.34,4.17B,1.32B,442.1M,10.60%,22.10%,31-Dec,none,4.57%,13.93%,0.71,1.01,72.5M,6.17M,4.50%,5.70M,10.52,587.0K,39.71,40.2,1.23,0.8,13005025,0.43
AEG,19.69,26.45,43,0.79,179.1K,268.0K,-30.40%,-8.10%,37.5B,1.42B,878.6M,none,none,none,10.16,1.4,0.6,21.75,none,2.6,18.85,1.22,29.0B,none,1.87B,6.90%,9.90%,31-Dec,none,0.87%,14.90%,none,0.18,none,290.0K,0.00%,460.0K,1.96,148.0K,25.4,25.08,-1.26,0.8,7233920,-2.06
AEGN,3.4,4.04,13.938,none,28.3K,33.0K,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,3.75,2.25,-40,0.8,165375,-40.8
AEHR,3.18,3.53,7,0.39,"5,000",15.0K,-45.70%,-28.30%,25.2M,7.13M,2.40M,none,none,none,4.81,0.1,-0.09,3.51,2.18,0.73,36.77,1.01,25.1M,648.0K,687.0K,2.70%,0.60%,31-May,none,1.71%,1.97%,9.96,0,15.5M,0,none,0,none,"1,000",3.6,3.92,8.89,0.8,17280,8.09
AEIS,15,17.57,45.06,3.24,525.5K,471.0K,-47.50%,-30.70%,558.6M,31.8M,14.9M,none,none,none,7.38,0.81,-0.46,9.94,5.09,2.38,21.64,1.77,319.9M,49.3M,26.6M,8.40%,10.80%,31-Dec,none,7.40%,12.08%,10.65,0.35,161.6M,3.88M,26.10%,1.92M,3.92,990.0K,15.96,20.08,25.81,0.8,4810344,25.01
AEM,4.875,10.6,11.75,0.27,249.9K,376.0K,88.40%,148.70%,708.1M,66.8M,65.5M,0.02,0.19%,none,3.25,0.01,-0.02,1.64,1.31,3.26,883.33,6.45,94.2M,23.5M,372.0K,0.40%,15.50%,31-Dec,none,0.10%,0.25%,7.09,0.88,87.3M,1.20M,1.80%,1.05M,5.24,229.0K,10.21,9.67,-5.29,0.8,4691495,-6.09
AEOS,16.95,23.01,43,2.28,2.42M,2.43M,-1.60%,29.90%,1.66B,72.0M,52.3M,none,none,none,5.91,1.5,0.2,17.1,1.05,3.9,15.33,1.35,1.25B,202.8M,109.2M,8.70%,13.70%,3-Feb,none,none,none,none,none,none,none,none,none,none,none,22.24,27.26,22.57,0.8,97624704,21.77
AEP,36.188,45.87,51.2,-0.1,879.0K,1.06M,25.70%,65.80%,14.8B,322.2M,319.0M,2.4,5.23%,none,25.29,0,0.87,none,0.66,1.81,none,none,0,none,0,none,none,31-Dec,none,0.00%,0.00%,0.82,1.93,212.0M,2.82M,0.90%,2.95M,4.22,669.0K,45.11,41.9,-7.12,0.8,38302901,-7.92
AES,11.6,13.3,70.875,1.74,4.56M,14.8M,-80.30%,-74.00%,7.08B,532.3M,393.9M,none,none,none,10.63,1.15,0.21,16.36,3.04,1.25,11.55,0.81,8.44B,2.36B,574.0M,8.50%,11.50%,31-Dec,none,2.20%,11.49%,0.8,3.66,1.62B,13.1M,3.30%,15.4M,5.32,2.46M,12.49,13.76,10.17,0.8,121482736,9.36
AESP,1.063,2.8,3.69,0.68,71.3K,40.0K,35.70%,79.10%,11.9M,4.26M,1.90M,none,none,none,1.69,-0.24,-0.32,7.89,0.15,1.65,none,0.35,31.1M,-90.0K,-846.0K,-2.70%,-1.80%,31-Dec,none,-5.69%,-11.49%,1.73,0.21,618.0K,39.0K,2.10%,58.0K,0.27,145.0K,3,2.1,-30,0.8,136200,-30.8
AET,23.01,29.06,42.688,none,741.3K,583.0K,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,29.25,27.64,-5.5,0.8,12981150,-6.31
AETC,1.063,7.96,8.69,0.76,45.6K,41.0K,135.90%,211.20%,101.7M,12.8M,6.80M,none,none,none,7.7,-0.53,0,22.23,2.23,1.03,none,0.36,273.9M,35.7M,-6.24M,-2.30%,4.90%,30-Sep,none,-1.55%,-6.28%,2.3,2.95,27.9M,51.0K,0.80%,38.0K,2.32,22.0K,7.68,7.96,3.65,0.8,312576,2.84
AETH,5.25,6.04,122.5,none,727.2K,707.0K,-92.40%,-90.00%,245.8M,40.7M,17.5M,none,none,none,21.11,-38.74,-2.74,2.64,15.78,0.29,none,2.29,104.7M,-1.16B,-1.56B,none,none,31-Dec,none,-72.59%,-91.99%,7.65,0.37,641.5M,4.07M,23.20%,4.14M,7.29,558.0K,6.01,6.95,15.64,0.8,2065036,14.84
AF,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,7.85,7.77,-1.02,0.8,144440,-1.82
AFAM,2.25,10.42,11.39,0.34,13.5K,"6,000",134.80%,209.80%,26.0M,2.49M,1.00M,none,none,none,3.73,0.51,0.12,15.56,0.34,2.8,20.35,0.67,50.5M,4.09M,1.66M,3.30%,6.50%,31-Mar,none,8.32%,15.43%,1.74,0.57,840.0K,0,none,0,none,"8,000",10,12.36,23.6,0.8,66000,22.8
AFC,39.74,42.99,74.25,0.73,256.4K,468.0K,-31.40%,-9.40%,2.27B,52.8M,41.7M,0.25,0.58%,none,47.4,3.02,0.25,59.1,9.14,0.91,14.25,0.73,3.16B,none,161.7M,5.60%,5.40%,31-Dec,none,0.56%,6.70%,none,0.11,482.7M,516.0K,1.20%,176.0K,2.5,206.0K,43.16,39,-9.64,0.8,11584144,-10.44
AFCI,11.875,17.36,38.75,2.48,2.03M,2.70M,-53.90%,-39.10%,1.42B,81.7M,79.2M,none,none,none,10.06,2.37,0.09,4.67,11.01,1.73,7.32,3.72,391.0M,54.5M,197.7M,50.60%,9.10%,31-Dec,none,17.81%,24.58%,3.57,0,894.3M,3.51M,4.40%,2.97M,1.4,2.51M,14.26,18.68,31,0.8,50454732,30.19
AFF,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,6.5,7.1,9.23,0.8,152750,8.43
AFFX,13.98,16.28,92,1.8,1.02M,988.0K,-71.90%,-63.00%,941.6M,57.8M,40.5M,none,none,none,2.32,-1.09,-0.16,3.79,6.43,7.01,none,4.29,219.6M,-58.5M,-61.5M,-28.00%,-32.40%,31-Dec,none,-10.21%,-41.34%,7.51,2.79,372.0M,4.13M,10.20%,3.54M,4.64,890.0K,16.1,30.05,86.65,0.8,12263370,85.84
AFG,18.35,21.14,30.75,1.07,188.2K,151.0K,-0.50%,31.30%,1.44B,68.0M,43.5M,1,4.73%,none,22.97,-1.52,0.09,61.79,4.24,0.92,none,0.34,3.94B,none,-88.6M,1.40%,1.80%,31-Dec,none,0.34%,-6.05%,none,0.5,288.4M,650.0K,1.50%,861.0K,6.99,93.0K,21.01,22.1,5.19,0.8,3586407,4.38
AFL,23,26.05,37.469,1.06,1.97M,3.01M,-19.10%,6.70%,13.7B,524.7M,467.0M,0.2,0.77%,none,10.35,1.22,0.28,17.9,1.4,2.52,21.41,1.46,9.72B,none,661.0M,6.80%,10.60%,31-Dec,none,1.74%,14.00%,none,0.25,736.0M,3.92M,0.80%,3.15M,2.51,1.56M,27.7,24.47,-11.66,0.8,75471420,-12.46
AFOP,0.61,1,14,none,35.0K,34.0K,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0.82,1.04,26.83,0.8,10906,26.03
AFREZ,5.313,6.6,7.39,none,10.7K,"6,000",none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,6.6,6.4,-3.03,0.8,6600,-3.83
AG,7.9,9.68,12.45,0.63,284.1K,207.0K,-18.10%,8.10%,696.5M,72.0M,31.7M,0.04,0.41%,none,11.55,0.15,0.08,37.84,0.25,0.84,64.11,0.26,2.35B,95.2M,9.90M,0%,3.30%,31-Dec,none,-0.02%,1.26%,1.93,0.89,17.7M,1.27M,4.00%,1.24M,2.69,470.0K,8.85,11.58,30.85,0.8,2231085,30.04
AGA,0.15,0.32,15.375,0.17,45.7K,202.0K,-97.90%,-97.20%,4.77M,14.9M,3.00M,0.12,37.50%,none,5.51,-3.73,-1.92,17.2,0.49,0.06,none,0.02,257.5M,-36.3M,-55.5M,-21.60%,-21.80%,31-Dec,none,-12.97%,-45.19%,2.34,2.32,7.37M,39.0K,1.30%,39.0K,1.95,20.0K,0.24,0.2,-16.67,0.8,10104,-17.47
AGE,29.76,35.07,52.188,1.36,379.1K,447.0K,-25.40%,-1.50%,2.80B,79.9M,78.3M,0.64,1.82%,none,20.69,2.32,0.5,31.23,2.93,1.7,15.14,1.12,2.54B,488.2M,188.7M,7.50%,13.40%,28-Feb,none,none,none,none,none,none,none,none,none,none,none,35.77,39.54,10.54,0.8,30150533,9.74
AGEN,10.25,14.02,21.38,none,97.5K,96.0K,7.30%,41.60%,406.4M,29.0M,14.8M,none,none,none,3.74,-2.02,-0.31,0.1,2.98,3.75,none,142.12,2.60M,-57.9M,-53.3M,none,none,31-Dec,none,-45.41%,-48.69%,11.02,0.04,81.6M,1.31M,8.90%,1.52M,22.22,59.0K,13.09,14.61,11.61,0.8,2364054,10.81
AGII,13.46,15.99,21.25,0.47,26.3K,29.0K,-4.50%,26.00%,345.0M,21.6M,12.1M,1.64,10.26%,none,21.67,-1.71,0.09,9.11,0.8,0.74,none,1.76,198.7M,none,-37.7M,-19.00%,-30.00%,31-Dec,none,-2.43%,-7.52%,none,0,17.2M,230.0K,1.90%,238.0K,6.76,34.0K,15.75,16.5,4.76,0.8,176400,3.96
AGIL,7.05,8.2,88.25,4.88,764.4K,1.02M,-89.90%,-86.70%,391.6M,47.8M,27.2M,none,none,none,6.5,-2.49,-0.11,2.05,6.1,1.26,none,4,94.6M,-99.7M,-115.4M,none,none,30-Apr,none,-29.23%,-31.75%,10.38,0,291.2M,1.77M,6.50%,1.78M,2.33,760.0K,8,9.52,19,0.8,15568000,18.2
AGIX,2.23,3.08,9,none,150.3K,453.0K,-55.20%,-40.90%,85.6M,27.8M,13.6M,none,none,none,2.42,-0.73,-0.16,0.28,2.46,1.27,none,11.18,5.92M,-12.3M,-14.5M,none,none,31-Dec,none,-28.47%,-36.73%,17.05,0,68.1M,20.0K,0.10%,19.0K,0.33,61.0K,4.5,4.4,-2.22,0.8,96750,-3.03
AGL,8.188,9.7,14,0.38,14.3K,23.0K,7.00%,41.20%,83.5M,8.61M,5.90M,0.32,3.30%,none,19.27,0.64,0.1,53.94,1.54,0.5,15.18,0.18,467.9M,31.8M,5.55M,1.20%,3.50%,27-Jan,none,none,none,none,none,none,none,none,none,none,none,9.55,9,-5.76,0.8,148980,-6.56
AGM,17.75,33.1,35.55,0.75,17.8K,19.0K,71.90%,126.90%,376.1M,11.4M,7.90M,none,none,none,9.74,1.06,0.32,18.49,41.68,3.4,31.32,1.79,213.6M,321.0M,12.2M,5.70%,8.90%,31-Dec,none,0.41%,11.05%,none,27.46,473.5M,59.0K,0.70%,50.0K,2.81,21.0K,32.35,43.8,35.39,0.8,562890,34.59
AGN,59,67.5,101.125,0.38,899.5K,663.0K,-5.30%,25.00%,8.92B,132.1M,103.0M,0.36,0.53%,none,6.92,1.46,0.16,12.43,5.3,9.76,46.39,5.43,1.67B,355.2M,195.5M,11.80%,16.00%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,66.75,71.79,7.55,0.8,33695400,6.75
AGNT,2.6,3.05,21,none,33.6K,98.0K,-83.90%,-78.70%,58.5M,19.2M,9.00M,none,none,none,4,-0.55,-0.24,1,3.3,0.76,none,3.06,17.7M,-13.2M,-9.97M,-56.40%,-76.10%,31-Dec,none,-14.36%,-15.62%,15.64,0.01,63.3M,"9,000",0.10%,11.0K,1,"9,000",2.95,3.25,10.17,0.8,184965,9.37
AGU,8.688,9.25,14.75,0.09,152.3K,159.0K,-8.60%,20.60%,1.06B,115.0M,113.9M,0.11,1.19%,none,5.89,0.63,0.33,16.88,0.35,1.57,14.71,0.55,2.05B,314.0M,76.6M,4.20%,6.70%,31-Dec,none,3.71%,12.03%,1.48,1.07,40.0M,603.0K,0.50%,583.0K,5.74,105.0K,9.28,9.5,2.37,0.8,2408160,1.57
AGY,15.75,26.43,30.25,0.34,191.0K,182.0K,48.40%,95.80%,760.1M,28.8M,23.0M,none,none,none,4.64,1.83,0.47,24.14,1.42,5.7,14.4,1.09,705.4M,194.6M,53.6M,7.60%,22.00%,31-Dec,none,8.32%,50.94%,0.71,4.43,40.7M,951.0K,4.10%,487.0K,3.77,252.0K,26.42,29.03,9.88,0.8,1918092,9.08
AH,11,25.5,26.1,-0.03,181.9K,481.0K,69.30%,123.40%,586.2M,23.0M,9.40M,none,none,none,7.41,0.34,0.18,9.74,0.22,3.44,73.91,2.62,228.6M,19.7M,8.34M,3.60%,7.00%,31-Dec,none,3.79%,5.08%,5.41,0.29,4.98M,925.0K,9.80%,648.0K,10.88,85.0K,20.99,24.31,15.82,0.8,10883315,15.01
AHAA,13.063,21.13,55.375,2.17,2.01M,3.06M,-24.00%,0.30%,929.3M,44.0M,38.7M,none,none,none,6.81,0.48,-0.09,5.36,3.43,3.1,43.93,3.94,238.1M,40.5M,21.6M,9.10%,9.70%,1-Apr,none,none,none,none,none,none,none,none,none,none,none,16.55,23.34,41.03,0.8,37838265,40.22
AHC,58.125,66.58,90.4,0.52,641.5K,957.0K,0.90%,33.10%,5.96B,89.5M,57.3M,1.2,1.80%,none,51.62,14.47,3.98,162.3,0.65,1.29,4.6,0.41,14.5B,3.01B,1.29B,8.90%,14.20%,31-Dec,none,13.09%,32.70%,1.09,0.49,58.0M,1.50M,2.60%,1.75M,3.6,417.0K,63.07,59.28,-6.01,0.8,48917092,-6.81
AHG,16.5,21.98,30.5,0.42,558.5K,649.0K,21.70%,60.60%,1.19B,54.1M,35.2M,none,none,none,3.65,1.17,0.31,19.4,0.49,6.02,18.74,1.13,1.07B,153.5M,64.5M,6.00%,13.40%,31-Dec,none,10.05%,43.89%,1.59,1.73,26.6M,2.06M,5.90%,1.91M,5.53,373.0K,25.09,23,-8.33,0.8,12100907,-9.13
AHMH,3.75,19.61,20.7,0.34,267.2K,465.0K,264.80%,381.50%,223.6M,11.4M,5.90M,0.12,0.61%,none,3.24,1.24,0.59,10.09,0.58,6.06,15.85,1.94,91.8M,23.3M,11.4M,13.50%,23.00%,31-Dec,none,6.25%,40.38%,none,5.75,6.61M,520.0K,8.80%,495.0K,2.56,203.0K,20.1,15.29,-23.93,0.8,16073970,-24.73
AHO,25.15,28.75,33.49,0.59,131.8K,200.0K,3.70%,36.80%,23.5B,817.9M,572.5M,none,none,none,3.51,1.39,0.34,70.53,1.29,8.19,20.62,0.41,58.3B,2.48B,1.14B,2.10%,4.10%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,28.02,28.2,0.64,0.8,1686804,-0.16
AHP,52,59.24,65.25,0.46,3.33M,4.01M,4.30%,37.60%,78.1B,1.32B,1.30B,0.92,1.55%,none,2.37,-1.43,0.36,10.36,2.39,25,none,5.72,13.7B,-2.04B,-1.85B,-13.50%,-19.00%,31-Dec,none,-8.74%,-42.77%,1.69,2.59,3.15B,7.39M,0.60%,3.90M,2.31,3.21M,60.3,55.83,-7.41,0.8,223809480,-8.22
AHR,7.125,10.35,11.74,0.19,173.5K,404.0K,32.50%,74.80%,366.0M,35.4M,29.0M,1.28,12.37%,none,7.92,1.4,0.32,3.51,0.62,1.31,7.41,2.95,109.8M,106.4M,40.2M,45.00%,41.80%,31-Dec,none,3.72%,18.14%,none,4.22,21.6M,56.0K,0.20%,166.0K,0.43,130.0K,10.2,9.98,-2.16,0.8,1304580,-2.96
AIB,16.8,19.05,25.813,0.7,99.0K,60.0K,-4.80%,25.70%,8.37B,439.6M,435.2M,none,none,none,17.14,1.51,0.83,11.3,1.83,1.11,12.61,1.69,4.94B,none,660.4M,16.40%,none,31-Dec,none,1.09%,10.50%,none,none,none,none,none,none,none,none,18,19,5.56,0.8,595800,4.75
AICX,1.01,1.57,4.5,0.08,33.2K,56.0K,-60.10%,-47.40%,23.9M,15.2M,9.30M,none,none,none,0.46,-0.34,-0.06,1.18,0.18,3.45,none,1.33,17.1M,-4.68M,-5.00M,-29.20%,-29.10%,31-Dec,none,-29.03%,-63.56%,1.49,0.31,2.71M,"3,000",0.00%,"2,000",0.25,12.0K,1.45,2.07,42.76,0.8,329585,41.95
AIF,3.7,5,6.05,0.91,25.0K,22.0K,-14.90%,12.30%,72.1M,14.4M,7.40M,none,none,none,10.95,-2.18,-0.06,10.07,0.48,0.46,none,0.5,144.3M,none,-31.1M,-21.60%,-21.80%,31-Dec,none,-3.10%,-18.46%,none,0,6.88M,"3,000",0.00%,"3,000",0.11,27.0K,4.87,4.73,-2.87,0.8,169476,-3.68
